Temperature, C	Time, min	dL/L0_corr
40.799	0.6	2.1788999999999996e-06
40.824	0.61	3.3832e-06
40.855	0.62	2.4072000000000004e-06
40.887	0.63	3.4034999999999997e-06
40.908	0.64	2.842900000000001e-06
40.927	0.65	3.6736999999999992e-06
40.949	0.66	2.344400000000001e-06
40.977	0.67	2.1988999999999994e-06
41.002	0.68	2.8215e-06
41.034	0.69	1.305400000000001e-06
41.059	0.7	2.6136e-06
41.093	0.71	1.4506999999999995e-06
41.121	0.72	2.6344999999999982e-06
41.145	0.73	1.9690999999999995e-06
41.176	0.74	3.174300000000001e-06
41.207	0.75	2.738e-06
41.246	0.76	3.027999999999999e-06
41.273	0.77	3.132e-06
41.308	0.78	3.4020000000000006e-06
41.341	0.79	2.8410000000000004e-06
41.371	0.8	2.4249999999999997e-06
41.406	0.81	3.816000000000002e-06
41.435	0.82	5.084000000000001e-06
41.471	0.83	3.857999999999999e-06
41.507	0.84	4.168999999999997e-06
41.528	0.85	4.355999999999999e-06
41.565	0.86	5.788999999999998e-06
41.6	0.87	5.353000000000001e-06
41.64	0.88	7.013999999999999e-06
41.671	0.89	5.706000000000001e-06
41.705	0.9	4.355e-06
41.733	0.91	5.186999999999998e-06
41.783	0.92	4.022999999999999e-06
41.811	0.93	4.833000000000003e-06
41.843	0.94	7.053999999999997e-06
41.879	0.95	5.7050000000000004e-06
41.915	0.96	6.9710000000000015e-06
41.941	0.97	4.4789999999999956e-06
41.983	0.98	5.164e-06
42.018	0.99	5.87e-06
42.039	1.0	6.969999999999996e-06
42.089	1.01	7.240000000000002e-06
42.117	1.02	7.551999999999998e-06
42.156	1.03	8.007999999999999e-06
42.183	1.04	6.617000000000001e-06
42.221	1.05	8.05e-06
42.249	1.06	7.5520000000000016e-06
42.292	1.07	7.446999999999998e-06
42.324	1.08	8.214999999999998e-06
42.367	1.09	8.775999999999995e-06
42.4	1.1	7.508999999999999e-06
42.436	1.11	7.758000000000003e-06
42.469	1.12	8.982999999999995e-06
42.504	1.13	8.442999999999997e-06
42.549	1.14	8.109999999999999e-06
42.574	1.15	8.297000000000002e-06
42.612	1.16	8.690999999999999e-06
42.64	1.17	6.823000000000002e-06
42.668	1.18	6.862999999999995e-06
42.699	1.19	7.693999999999994e-06
42.74	1.2	8.461999999999998e-06
42.774	1.21	8.793999999999997e-06
42.815	1.22	6.5510000000000055e-06
42.846	1.23	6.986999999999999e-06
42.881	1.24	8.378000000000007e-06
42.922	1.25	9.685999999999995e-06
42.951	1.26	8.648000000000003e-06
42.995	1.27	9.478000000000006e-06
43.019	1.28	7.317999999999993e-06
43.057	1.29	7.858000000000005e-06
43.097	1.3	8.438999999999998e-06
43.122	1.31	8.542999999999996e-06
43.151	1.32	8.480999999999996e-06
43.201	1.33	8.770999999999994e-06
43.23	1.34	8.728999999999997e-06
43.262	1.35	9.995000000000002e-06
43.301	1.36	9.061000000000007e-06
43.338	1.37	1.1033000000000001e-05
43.377	1.38	1.0409999999999997e-05
43.403	1.39	1.0721999999999997e-05
43.446	1.4	1.0991000000000004e-05
43.475	1.41	1.1323e-05
43.515	1.42	1.0844999999999995e-05
43.551	1.43	1.2568999999999994e-05
43.584	1.44	9.743999999999993e-06
43.621	1.45	1.0511999999999997e-05
43.653	1.46	1.1466999999999997e-05
43.687	1.47	1.1156e-05
43.722	1.48	9.660000000000006e-06
43.767	1.49	1.0863999999999996e-05
43.805	1.5	1.1154999999999997e-05
43.838	1.51	1.1216999999999998e-05
43.865	1.52	1.2670999999999988e-05
43.912	1.53	1.1466000000000002e-05
43.942	1.54	1.2502999999999992e-05
43.981	1.55	1.3541999999999993e-05
44.021	1.56	1.3002000000000002e-05
44.056	1.57	1.1568000000000002e-05
44.089	1.58	1.2751000000000007e-05
44.134	1.59	1.1796000000000007e-05
44.17	1.6	1.295900000000001e-05
44.209	1.61	1.1711999999999992e-05
44.254	1.62	1.2708999999999996e-05
44.292	1.63	1.3061999999999998e-05
44.318	1.64	1.3622000000000013e-05
44.356	1.65	1.2209000000000005e-05
44.4	1.66	1.4826999999999999e-05
44.446	1.67	1.4806e-05
44.484	1.68	1.6259e-05
44.53	1.69	1.4576000000000004e-05
44.581	1.7	1.5012000000000011e-05
44.618	1.71	1.7005999999999993e-05
44.654	1.72	1.7316999999999997e-05
44.709	1.73	1.7151000000000012e-05
44.738	1.74	1.7045999999999986e-05
44.79	1.75	1.723299999999999e-05
44.827	1.76	1.6817e-05
44.878	1.77	1.795900000000001e-05
44.915	1.78	1.623500000000001e-05
44.972	1.79	1.725199999999999e-05
45.013	1.8	1.7687999999999984e-05
45.065	1.81	1.8081999999999994e-05
45.104	1.82	1.9473999999999997e-05
45.149	1.83	1.8684000000000013e-05
45.198	1.84	1.8226999999999987e-05
45.246	1.85	1.893299999999999e-05
45.29	1.86	2.0011999999999997e-05
45.345	1.87	2.0240999999999998e-05
45.394	1.88	1.988699999999998e-05
45.438	1.89	1.8475000000000002e-05
45.481	1.9	1.9637000000000015e-05
45.536	1.91	2.034500000000001e-05
45.588	1.92	2.0461999999999995e-05
45.64	1.93	1.976e-05
45.684	1.94	2.2312999999999988e-05
45.742	1.95	2.0573999999999996e-05
45.791	1.96	2.0755e-05
45.849	1.97	2.1072000000000004e-05
45.891	1.98	2.3477999999999994e-05
45.938	1.99	2.2769e-05
46.004	2.0	2.5098999999999998e-05
46.056	2.01	2.4102999999999996e-05
46.115	2.02	2.4993999999999998e-05
46.156	2.03	2.5631e-05
46.209	2.04	2.4905000000000006e-05
46.271	2.05	2.461299999999999e-05
46.325	2.06	2.5777000000000007e-05
46.37	2.07	2.6569999999999998e-05
46.429	2.08	2.6487999999999994e-05
46.487	2.09	2.612899999999998e-05
46.547	2.1	2.7002000000000024e-05
46.594	2.11	2.6688999999999988e-05
46.657	2.12	2.7937e-05
46.707	2.13	2.8453999999999996e-05
46.758	2.14	2.8849999999999997e-05
46.816	2.15	2.7769999999999987e-05
46.876	2.16	2.6710000000000007e-05
46.936	2.17	3.034000000000001e-05
46.995	2.18	3.0099999999999986e-05
47.051	2.19	3.029999999999999e-05
47.117	2.2	3.0839999999999996e-05
47.164	2.21	3.0320000000000008e-05
47.232	2.22	3.1980000000000016e-05
47.288	2.23	3.2900000000000014e-05
47.337	2.24	3.1539999999999986e-05
47.404	2.25	3.2160000000000004e-05
47.458	2.26	3.202000000000001e-05
47.516	2.27	3.2140000000000014e-05
47.568	2.28	3.3600000000000004e-05
47.63	2.29	3.4639999999999994e-05
47.69	2.3	3.451000000000001e-05
47.75	2.31	3.428000000000002e-05
47.811	2.32	3.471999999999999e-05
47.876	2.33	3.191000000000001e-05
47.922	2.34	3.401000000000001e-05
47.969	2.35	3.5620000000000015e-05
48.035	2.36	3.563000000000001e-05
48.106	2.37	3.6910000000000024e-05
48.16	2.38	3.463000000000001e-05
48.215	2.39	3.659e-05
48.283	2.4	3.848e-05
48.338	2.41	3.8639999999999996e-05
48.397	2.42	4.034000000000001e-05
48.458	2.43	3.926e-05
48.518	2.44	3.7000000000000005e-05
48.579	2.45	3.8819999999999984e-05
48.631	2.46	3.889e-05
48.71	2.47	4.1240000000000005e-05
48.756	2.48	4.1030000000000005e-05
48.826	2.49	4.2619999999999995e-05
48.886	2.5	4.073e-05
48.936	2.51	4.2270000000000014e-05
48.998	2.52	4.3479999999999984e-05
49.062	2.53	4.319999999999999e-05
49.124	2.54	4.339e-05
49.182	2.55	4.5709999999999994e-05
49.249	2.56	4.5200000000000014e-05
49.307	2.57	4.5740000000000006e-05
49.375	2.58	4.5549999999999996e-05
49.434	2.59	4.566999999999999e-05
49.49	2.6	4.769e-05
49.56	2.61	4.791999999999999e-05
49.623	2.62	4.743999999999999e-05
49.691	2.63	4.8e-05
49.744	2.64	4.832999999999999e-05
49.805	2.65	4.858e-05
49.88	2.66	4.861000000000001e-05
49.941	2.67	4.9739999999999995e-05
49.994	2.68	4.990999999999999e-05
50.071	2.69	4.864999999999999e-05
50.123	2.7	5.054999999999998e-05
50.191	2.71	5.0190000000000006e-05
50.268	2.72	4.919000000000001e-05
50.327	2.73	5.219e-05
50.378	2.74	5.3700000000000004e-05
50.447	2.75	5.4100000000000014e-05
50.511	2.76	5.486e-05
50.574	2.77	5.453000000000001e-05
50.651	2.78	5.4489999999999975e-05
50.722	2.79	5.758e-05
50.776	2.8	5.814000000000001e-05
50.849	2.81	5.8079999999999986e-05
50.921	2.82	5.660999999999999e-05
50.975	2.83	5.748999999999999e-05
51.048	2.84	5.918000000000001e-05
51.108	2.85	6.009000000000003e-05
51.183	2.86	6.169999999999998e-05
51.239	2.87	6.099999999999999e-05
51.317	2.88	5.992999999999998e-05
51.379	2.89	6.15e-05
51.453	2.9	6.189000000000002e-05
51.531	2.91	6.200000000000002e-05
51.596	2.92	6.318e-05
51.654	2.93	6.413999999999999e-05
51.731	2.94	6.335e-05
51.805	2.95	6.461999999999999e-05
51.875	2.96	6.555000000000002e-05
51.946	2.97	6.551999999999998e-05
52.004	2.98	6.654000000000002e-05
52.088	2.99	6.772999999999998e-05
52.155	3.0	6.962000000000003e-05
52.231	3.01	6.879e-05
52.3	3.02	7.163000000000002e-05
52.371	3.03	7.165000000000001e-05
52.444	3.04	7.129e-05
52.513	3.05	7.079999999999999e-05
52.591	3.06	7.119e-05
52.651	3.07	7.316000000000001e-05
52.738	3.08	7.358000000000004e-05
52.803	3.09	7.476e-05
52.882	3.1	7.646000000000001e-05
52.963	3.11	7.401e-05
53.031	3.12	7.353999999999998e-05
53.102	3.13	7.48e-05
53.176	3.14	7.761000000000001e-05
53.248	3.15	7.759999999999999e-05
53.33	3.16	7.877e-05
53.401	3.17	7.951000000000003e-05
53.475	3.18	7.937e-05
53.558	3.19	8.121000000000002e-05
53.631	3.2	8.174999999999998e-05
53.71	3.21	8.189999999999998e-05
53.783	3.22	8.288999999999996e-05
53.858	3.23	8.092000000000003e-05
53.947	3.24	8.256000000000002e-05
54.018	3.25	8.408999999999999e-05
54.092	3.26	8.611000000000003e-05
54.171	3.27	8.697999999999996e-05
54.246	3.28	8.680999999999999e-05
54.316	3.29	8.654000000000002e-05
54.412	3.3	8.912000000000004e-05
54.49	3.31	8.994999999999999e-05
54.557	3.32	9.151e-05
54.64	3.33	9.045e-05
54.725	3.34	9.14e-05
54.795	3.35	9.357000000000001e-05
54.878	3.36	9.202e-05
54.957	3.37	9.225000000000005e-05
55.028	3.38	9.285000000000001e-05
55.111	3.39	9.362000000000004e-05
55.202	3.4	9.593999999999998e-05
55.282	3.41	9.669999999999997e-05
55.362	3.42	9.734000000000001e-05
55.437	3.43	9.653e-05
55.51	3.44	9.758999999999999e-05
55.594	3.45	9.899000000000003e-05
55.674	3.46	9.992000000000003e-05
55.758	3.47	0.00010099000000000002
55.843	3.48	0.00010271
55.912	3.49	0.00010237999999999995
55.997	3.5	0.00010461000000000004
56.084	3.51	0.00010330999999999996
56.163	3.52	0.00010582000000000001
56.244	3.53	0.00010507000000000002
56.328	3.54	0.00010816999999999999
56.413	3.55	0.0001069
56.492	3.56	0.00010778000000000003
56.585	3.57	0.00010765999999999998
56.666	3.58	0.00010797999999999998
56.754	3.59	0.00011077999999999999
56.825	3.6	0.00011097
56.912	3.61	0.00011403999999999999
56.996	3.62	0.00011458000000000003
57.071	3.63	0.00011503000000000002
57.16	3.64	0.00011642
57.24	3.65	0.00011566000000000001
57.332	3.66	0.00011619000000000001
57.417	3.67	0.00011684
57.497	3.68	0.00011808000000000001
57.586	3.69	0.00012011999999999998
57.669	3.7	0.00011946
57.759	3.71	0.00012151000000000002
57.842	3.72	0.00012109000000000002
57.922	3.73	0.00012256999999999996
58.005	3.74	0.00012292
58.089	3.75	0.00012356
58.186	3.76	0.00012104999999999999
58.259	3.77	0.00012382999999999996
58.341	3.78	0.00012616
58.434	3.79	0.00012669
58.514	3.8	0.00012736000000000003
58.614	3.81	0.00012869
58.697	3.82	0.00012867
58.777	3.83	0.00012556999999999998
58.874	3.84	0.00012762
58.962	3.85	0.00013005999999999998
59.042	3.86	0.00012817
59.13	3.87	0.00013031999999999996
59.213	3.88	0.00013103000000000002
59.312	3.89	0.00013288
59.383	3.9	0.00013497
59.476	3.91	0.00013395999999999997
59.572	3.92	0.00013503
59.647	3.93	0.00013923
59.752	3.94	0.00013794000000000002
59.837	3.95	0.00013966
59.922	3.96	0.00014063
60.021	3.97	0.00014235000000000002
60.097	3.98	0.00014202999999999997
60.188	3.99	0.00014315000000000004
60.287	4.0	0.00014402000000000002
60.367	4.01	0.00014375
60.464	4.02	0.00014541
60.553	4.03	0.00014469
60.648	4.04	0.00014706999999999996
60.74	4.05	0.00014817000000000004
60.829	4.06	0.00015020000000000002
60.911	4.07	0.00014783000000000005
61.011	4.08	0.00014996000000000003
61.11	4.09	0.00015133999999999997
61.194	4.1	0.00015237999999999997
61.288	4.11	0.00015296
61.384	4.12	0.00015382000000000004
61.469	4.13	0.00015485
61.564	4.14	0.00015332000000000003
61.657	4.15	0.00015703
61.746	4.16	0.00015730000000000003
61.843	4.17	0.00015738999999999998
61.921	4.18	0.00015870999999999995
62.019	4.19	0.00015773000000000002
62.116	4.2	0.00015873
62.214	4.21	0.00016130000000000002
62.309	4.22	0.00016194999999999995
62.403	4.23	0.00016276999999999996
62.49	4.24	0.00016363
62.595	4.25	0.00016538999999999996
62.68	4.26	0.00016369000000000003
62.779	4.27	0.00016628000000000004
62.882	4.28	0.00016800000000000002
62.977	4.29	0.00016695000000000002
63.067	4.3	0.00016839999999999997
63.157	4.31	0.00017047999999999998
63.263	4.32	0.00016891999999999998
63.362	4.33	0.00017072000000000002
63.452	4.34	0.00017328
63.558	4.35	0.00017100999999999998
63.641	4.36	0.00017403999999999998
63.73	4.37	0.00017611999999999993
63.827	4.38	0.00017667999999999997
63.932	4.39	0.00017751000000000003
64.03	4.4	0.00017908999999999997
64.124	4.41	0.00017834999999999997
64.232	4.42	0.00017911999999999995
64.318	4.43	0.00017941000000000007
64.413	4.44	0.00018238
64.522	4.45	0.00018315000000000003
64.612	4.46	0.00018415
64.712	4.47	0.00018386
64.81	4.48	0.00018487000000000006
64.913	4.49	0.00018523999999999998
64.989	4.5	0.00018616000000000005
65.107	4.51	0.00018767999999999996
65.208	4.52	0.00018800999999999996
65.303	4.53	0.00018942000000000004
65.415	4.54	0.00019025000000000004
65.502	4.55	0.00018883000000000002
65.61	4.56	0.00019180000000000005
65.704	4.57	0.00019392
65.798	4.58	0.00019258999999999997
65.898	4.59	0.00019400000000000005
66.001	4.6	0.00019661000000000006
66.102	4.61	0.00019766999999999994
66.202	4.62	0.00019895000000000004
66.301	4.63	0.00019815000000000002
66.398	4.64	0.00019999000000000004
66.498	4.65	0.00020077000000000007
66.608	4.66	0.00019983999999999996
66.711	4.67	0.00020166
66.814	4.68	0.00020385999999999994
66.907	4.69	0.00020453000000000008
67.005	4.7	0.00020591
67.098	4.71	0.00020901999999999997
67.208	4.72	0.0002085199999999999
67.317	4.73	0.00020744999999999997
67.423	4.74	0.00020969
67.524	4.75	0.00021266000000000004
67.632	4.76	0.00021290000000000002
67.732	4.77	0.00021409
67.829	4.78	0.00021402
67.933	4.79	0.00021504
68.027	4.8	0.00021706000000000004
68.141	4.81	0.00021718000000000009
68.239	4.82	0.00021760999999999992
68.336	4.83	0.00021642999999999999
68.449	4.84	0.00021829
68.564	4.85	0.00022177000000000004
68.665	4.86	0.00022073000000000004
68.778	4.87	0.00022380000000000002
68.868	4.88	0.0002245499999999999
68.973	4.89	0.00022431999999999997
69.079	4.9	0.00022493999999999997
69.173	4.91	0.00022570999999999995
69.289	4.92	0.00022801000000000006
69.389	4.93	0.00022813
69.493	4.94	0.00022855
69.595	4.95	0.00022969000000000006
69.706	4.96	0.00022948
69.805	4.97	0.00022904000000000002
69.923	4.98	0.00023194999999999997
70.019	4.99	0.00023492
70.139	5.0	0.00023461
70.24	5.01	0.00023571000000000009
70.34	5.02	0.00023616000000000002
70.454	5.03	0.00023753
70.555	5.04	0.00023974
70.661	5.05	0.00024061000000000004
70.766	5.06	0.00023988000000000004
70.886	5.07	0.00024204
70.98	5.08	0.0002430300000000001
71.087	5.09	0.00024631999999999996
71.2	5.1	0.00024434
71.298	5.11	0.00024602
71.402	5.12	0.0002455599999999999
71.52	5.13	0.00024790999999999995
71.632	5.14	0.0002490099999999999
71.738	5.15	0.00025069000000000003
71.834	5.16	0.00025027000000000003
71.936	5.17	0.0002521
72.059	5.18	0.00025296999999999993
72.182	5.19	0.00025486
72.283	5.2	0.00025414999999999997
72.391	5.21	0.00025756
72.497	5.22	0.00025865
72.595	5.23	0.0002583199999999999
72.722	5.24	0.00025887999999999996
72.829	5.25	0.00026040000000000004
72.948	5.26	0.00026106
73.042	5.27	0.00026232999999999996
73.153	5.28	0.00026245
73.265	5.29	0.00026384
73.385	5.3	0.00026471000000000003
73.487	5.31	0.00026456000000000006
73.602	5.32	0.00026742
73.717	5.33	0.00026941
73.817	5.34	0.00027039999999999996
73.937	5.35	0.00027103999999999995
74.04	5.36	0.00027191
74.161	5.37	0.00027440000000000006
74.267	5.38	0.0002746300000000001
74.374	5.39	0.00027675
74.497	5.4	0.00027654000000000003
74.607	5.41	0.00027532
74.725	5.42	0.00027772000000000007
74.823	5.43	0.000276
74.931	5.44	0.00027797
75.049	5.45	0.00027964000000000005
75.16	5.46	0.00028112000000000005
75.274	5.47	0.00028326
75.394	5.48	0.00028436999999999994
75.497	5.49	0.00028262000000000003
75.61	5.5	0.00028418
75.73	5.51	0.00028686
75.831	5.52	0.0002843399999999999
75.946	5.53	0.00028642
76.055	5.54	0.00028856999999999993
76.167	5.55	0.00028919000000000004
76.288	5.56	0.00029008000000000007
76.4	5.57	0.00029170999999999993
76.527	5.58	0.0002925900000000001
76.64	5.59	0.00029517
76.756	5.6	0.00029465000000000003
76.86	5.61	0.00029622000000000014
76.977	5.62	0.00029711000000000006
77.089	5.63	0.00029904
77.217	5.64	0.00029498999999999986
77.334	5.65	0.0002991399999999997
77.449	5.66	0.00030027000000000005
77.552	5.67	0.0003031099999999999
77.674	5.68	0.0003033399999999999
77.78	5.69	0.00030527000000000006
77.897	5.7	0.00030351999999999994
78.02	5.71	0.0003060099999999999
78.139	5.72	0.00030599
78.232	5.73	0.00030812000000000005
78.378	5.74	0.00030603
78.491	5.75	0.00030993000000000014
78.599	5.76	0.0003119099999999999
78.721	5.77	0.0003132899999999999
78.829	5.78	0.0003138199999999999
78.954	5.79	0.00031556
79.054	5.8	0.0003144599999999999
79.179	5.81	0.00031534999999999994
79.292	5.82	0.00031819
79.406	5.83	0.00031811000000000003
79.523	5.84	0.00031893999999999987
79.645	5.85	0.00031880000000000005
79.757	5.86	0.00032044000000000007
79.885	5.87	0.00032085999999999996
79.99	5.88	0.0003234500000000001
80.111	5.89	0.00032382000000000005
80.241	5.9	0.00032565999999999997
80.358	5.91	0.00032562
80.451	5.92	0.00032691000000000024
80.579	5.93	0.00032814
80.7	5.94	0.00032846999999999987
80.837	5.95	0.00033055
80.946	5.96	0.00033087000000000004
81.06	5.97	0.00033145000000000006
81.189	5.98	0.00033312999999999995
81.286	5.99	0.00033376
81.42	6.0	0.00033569000000000014
81.533	6.01	0.00033505999999999987
81.653	6.02	0.0003357299999999998
81.778	6.03	0.00033765999999999994
81.898	6.04	0.00033969999999999975
82.024	6.05	0.0003408300000000001
82.142	6.06	0.00034175000000000004
82.252	6.07	0.00034163
82.384	6.08	0.00034285999999999995
82.497	6.09	0.00034287
82.617	6.1	0.0003439500000000001
82.728	6.11	0.00034554
82.846	6.12	0.0003472299999999998
82.969	6.13	0.00034774999999999997
83.089	6.14	0.00035054
83.206	6.15	0.00035086000000000004
83.336	6.16	0.00034912000000000007
83.461	6.17	0.00035296000000000014
83.577	6.18	0.00035425000000000007
83.687	6.19	0.00035331
83.816	6.2	0.00035449000000000017
83.933	6.21	0.00035672000000000026
84.062	6.22	0.0003586599999999999
84.183	6.23	0.00036074000000000013
84.289	6.24	0.0003601200000000001
84.422	6.25	0.00035983999999999994
84.535	6.26	0.00036057000000000005
84.656	6.27	0.0003605300000000001
84.766	6.28	0.00036307000000000017
84.905	6.29	0.0003638799999999998
85.016	6.3	0.00036567999999999985
85.134	6.31	0.00036646
85.253	6.32	0.0003672799999999999
85.381	6.33	0.00036946000000000017
85.503	6.34	0.0003696899999999999
85.631	6.35	0.00036950000000000004
85.753	6.36	0.0003703399999999998
85.872	6.37	0.0003725200000000001
85.994	6.38	0.00037304000000000005
86.114	6.39	0.00037427
86.237	6.4	0.00037505000000000004
86.356	6.41	0.0003768299999999999
86.499	6.42	0.0003778099999999999
86.61	6.43	0.0003785800000000002
86.727	6.44	0.00037745
86.847	6.45	0.00038093999999999997
86.967	6.46	0.0003813200000000001
87.103	6.47	0.0003804799999999999
87.221	6.48	0.0003804600000000001
87.343	6.49	0.00038415
87.463	6.5	0.00038493999999999996
87.587	6.51	0.00038449999999999997
87.719	6.52	0.00038586999999999985
87.827	6.53	0.0003875600000000001
87.965	6.54	0.00038827999999999996
88.072	6.55	0.0003867
88.209	6.56	0.0003894800000000002
88.328	6.57	0.0003908099999999999
88.454	6.58	0.0003913799999999999
88.581	6.59	0.00039287
88.7	6.6	0.00039245000000000013
88.826	6.61	0.00039472999999999993
88.947	6.62	0.0003966099999999998
89.074	6.63	0.00039521999999999995
89.199	6.64	0.0003967600000000001
89.324	6.65	0.0003985400000000002
89.443	6.66	0.00039941
89.571	6.67	0.00040058999999999993
89.696	6.68	0.0004041800000000001
89.813	6.69	0.00040127999999999995
89.939	6.7	0.0004025700000000001
90.058	6.71	0.00040189999999999996
90.196	6.72	0.0004047
90.327	6.73	0.00040660000000000023
90.449	6.74	0.00040590000000000005
90.565	6.75	0.0004088999999999998
90.69	6.76	0.0004082999999999999
90.806	6.77	0.0004090000000000001
90.935	6.78	0.00040910000000000013
91.058	6.79	0.0004109999999999999
91.177	6.8	0.00041280000000000006
91.307	6.81	0.0004143999999999999
91.423	6.82	0.00041569999999999975
91.554	6.83	0.00041470000000000005
91.682	6.84	0.0004173
91.797	6.85	0.0004177
91.928	6.86	0.0004199000000000002
92.057	6.87	0.0004197999999999999
92.189	6.88	0.0004209000000000001
92.314	6.89	0.0004216999999999997
92.433	6.9	0.0004223
92.579	6.91	0.0004230000000000002
92.685	6.92	0.0004239000000000003
92.833	6.93	0.00042500000000000003
92.944	6.94	0.00042619999999999984
93.066	6.95	0.00042469999999999986
93.199	6.96	0.00042679999999999997
93.314	6.97	0.00042750000000000015
93.445	6.98	0.0004293999999999999
93.571	6.99	0.0004296999999999999
93.693	7.0	0.0004306999999999998
93.833	7.01	0.00043019999999999994
93.94	7.02	0.00043159999999999987
94.075	7.03	0.000433
94.207	7.04	0.00043519999999999995
94.328	7.05	0.00043539999999999985
94.46	7.06	0.00043540000000000007
94.582	7.07	0.00043599999999999976
94.706	7.08	0.0004374000000000001
94.837	7.09	0.0004395
94.963	7.1	0.0004401000000000001
95.085	7.11	0.00044059999999999976
95.216	7.12	0.0004415999999999999
95.346	7.13	0.0004427999999999997
95.47	7.14	0.0004441
95.6	7.15	0.0004446000000000001
95.714	7.16	0.00044550000000000015
95.852	7.17	0.00044399999999999995
95.977	7.18	0.0004453999999999999
96.106	7.19	0.0004476999999999999
96.228	7.2	0.00044470000000000013
96.357	7.21	0.0004469999999999999
96.483	7.22	0.00044899999999999996
96.609	7.23	0.00044950000000000003
96.734	7.24	0.00045070000000000006
96.873	7.25	0.0004513999999999998
97.007	7.26	0.0004536000000000002
97.12	7.27	0.0004534999999999999
97.253	7.28	0.00045390000000000014
97.38	7.29	0.00045629999999999976
97.508	7.3	0.00045870000000000004
97.625	7.31	0.00045659999999999993
97.754	7.32	0.0004586
97.889	7.33	0.00045980000000000044
98.01	7.34	0.0004592999999999997
98.144	7.35	0.00046210000000000023
98.283	7.36	0.00046060000000000003
98.399	7.37	0.0004622999999999997
98.528	7.38	0.0004634000000000001
98.651	7.39	0.0004630000000000001
98.783	7.4	0.00046520000000000003
98.914	7.41	0.00046679999999999985
99.034	7.42	0.0004678000000000002
99.163	7.43	0.0004682
99.285	7.44	0.0004666999999999996
99.433	7.45	0.0004687999999999999
99.552	7.46	0.0004679999999999999
99.694	7.47	0.0004707000000000001
99.82	7.48	0.0004699000000000001
99.941	7.49	0.00047059999999999984
100.055	7.5	0.00047330000000000007
100.19	7.51	0.0004744999999999999
100.319	7.52	0.00047409999999999987
100.446	7.53	0.00047360000000000024
100.587	7.54	0.0004757000000000001
100.712	7.55	0.0004777000000000002
100.829	7.56	0.00047840000000000014
100.958	7.57	0.0004797
101.081	7.58	0.0004797
101.217	7.59	0.00048189999999999995
101.349	7.6	0.00048090000000000025
101.477	7.61	0.0004821999999999999
101.598	7.62	0.00048300000000000014
101.732	7.63	0.0004808999999999998
101.856	7.64	0.00048440000000000006
101.987	7.65	0.0004857999999999998
102.125	7.66	0.0004835
102.242	7.67	0.0004858999999999996
102.378	7.68	0.0004879000000000001
102.504	7.69	0.0004882999999999999
102.634	7.7	0.0004886000000000001
102.757	7.71	0.0004908000000000002
102.893	7.72	0.0004928999999999999
103.026	7.73	0.0004927000000000002
103.151	7.74	0.0004913999999999999
103.271	7.75	0.0004935999999999999
103.414	7.76	0.0004943
103.544	7.77	0.0004976
103.665	7.78	0.0004973
103.798	7.79	0.000498
103.925	7.8	0.0004961
104.063	7.81	0.0004974000000000001
104.184	7.82	0.0004998999999999997
104.322	7.83	0.0005001999999999999
