#FILE:                 ;000393_K06_20_1450_Air-static.sle
#FORMAT:               ;NETZSCH5                         
#IDENTITY:             ;000393                           
#DECIMAL:              ;POINT                            
#SEPARATOR:            ;SEMICOLON                        
#MTYPE:                ;DIL                              
#MSUBTYPE:             ;                                 
#INSTRUMENT:           ;NETZSCH DIL 402 C                
#PROJECT:              ;                                 
#DATE/TIME:            ;22.06.2021 12:24:13              
#CORR. FILE:           ;                                 
#LABORATORY:           ;ЌЊ                               
#OPERATOR:             ;Ћа«®ў Ќ.                         
#REMARK:               ;                                 
#SAMPLE:               ;K06_20                           
#SAMPLE LENGTH /mm:    ;2.170                            
#MATERIAL:             ;бв ­¤ ав­л© ®Ўа §Ґж              
#MEASMODE:             ;Standard Expansion               
#PURGE GAS 1:          ;                                 
#FLOW RATE 1 /(ml/min):;0                                
#CORR. CODE:           ;000                              
#RANGE:                ;40.0/20.0(K/¬Ё­)/1450.0          
#SEGMENT:              ;S1/1                             

##Temp./шC;Time/min;dL/Lo
800,138	37,84	8,76E-01
800,33502	37,85	8,76E-01
800,526	37,86	8,76E-01
800,72601	37,87	8,76E-01
800,91998	37,88	8,75E-01
801,11603	37,89	8,75E-01
801,31299	37,9	8,75E-01
801,51898	37,91	8,75E-01
801,70898	37,92	8,73E-01
801,90698	37,93	8,73E-01
802,112	37,94	8,74E-01
802,30902	37,95	8,73E-01
802,50702	37,96	8,73E-01
802,70203	37,97	8,73E-01
802,90302	37,98	8,72E-01
803,11401	37,99	8,72E-01
803,31598	38	8,72E-01
803,51801	38,01	8,72E-01
803,69299	38,02	8,71E-01
803,90198	38,03	8,71E-01
804,11298	38,04	8,71E-01
804,29401	38,05	8,71E-01
804,5	38,06	8,70E-01
804,69501	38,07	8,70E-01
804,89502	38,08	8,70E-01
805,099	38,09	8,70E-01
805,28302	38,1	8,69E-01
805,48401	38,11	8,69E-01
805,68402	38,12	8,69E-01
805,89398	38,13	8,68E-01
806,09198	38,14	8,68E-01
806,28699	38,15	8,67E-01
806,48999	38,16	8,67E-01
806,68201	38,17	8,67E-01
806,88397	38,18	8,67E-01
807,07202	38,19	8,66E-01
807,284	38,2	8,66E-01
807,48798	38,21	8,66E-01
807,67603	38,22	8,66E-01
807,88202	38,23	8,65E-01
808,08301	38,24	8,65E-01
808,28003	38,25	8,64E-01
808,47998	38,26	8,63E-01
808,66803	38,27	8,62E-01
808,87799	38,28	8,63E-01
809,06897	38,29	8,63E-01
809,26898	38,3	8,63E-01
809,47101	38,31	8,61E-01
809,672	38,32	8,62E-01
809,86298	38,33	8,62E-01
810,06299	38,34	8,61E-01
810,26501	38,35	8,61E-01
810,45898	38,36	8,60E-01
810,65698	38,37	8,60E-01
810,86401	38,38	8,59E-01
811,06201	38,39	8,59E-01
811,24402	38,4	8,59E-01
811,45099	38,41	8,58E-01
811,65002	38,42	8,58E-01
811,84198	38,43	8,58E-01
812,05603	38,44	8,57E-01
812,25299	38,45	8,57E-01
812,44897	38,46	8,56E-01
812,646	38,47	8,56E-01
812,84399	38,48	8,56E-01
813,039	38,49	8,56E-01
813,24298	38,5	8,55E-01
813,46198	38,51	8,54E-01
813,65002	38,52	8,54E-01
813,836	38,53	8,54E-01
814,04303	38,54	8,53E-01
814,23199	38,55	8,53E-01
814,43298	38,56	8,53E-01
814,64502	38,57	8,52E-01
814,841	38,58	8,52E-01
815,03998	38,59	8,51E-01
815,22302	38,6	8,51E-01
815,42902	38,61	8,51E-01
815,63098	38,62	8,50E-01
815,82898	38,63	8,50E-01
816,04199	38,64	8,50E-01
816,21503	38,65	8,49E-01
816,41498	38,66	8,49E-01
816,617	38,67	8,49E-01
816,815	38,68	8,48E-01
817,01398	38,69	8,48E-01
817,22601	38,7	8,47E-01
817,41101	38,71	8,46E-01
817,61902	38,72	8,46E-01
817,81403	38,73	8,45E-01
818,01898	38,74	8,45E-01
818,21301	38,75	8,43E-01
818,40997	38,76	8,43E-01
818,60797	38,77	8,44E-01
818,80603	38,78	8,43E-01
818,99902	38,79	8,43E-01
819,21002	38,8	8,42E-01
819,41199	38,81	8,42E-01
819,60101	38,82	8,40E-01
819,79303	38,83	8,40E-01
819,992	38,84	8,40E-01
820,203	38,85	8,39E-01
820,396	38,86	8,39E-01
820,58502	38,87	8,39E-01
820,79797	38,88	8,38E-01
820,98499	38,89	8,38E-01
821,19202	38,9	8,37E-01
821,38397	38,91	8,37E-01
821,58301	38,92	8,36E-01
821,79102	38,93	8,36E-01
821,98199	38,94	8,35E-01
822,18402	38,95	8,34E-01
822,375	38,96	8,34E-01
822,58698	38,97	8,34E-01
822,78003	38,98	8,33E-01
822,97699	38,99	8,33E-01
823,17499	39	8,32E-01
823,38599	39,01	8,31E-01
823,58801	39,02	8,30E-01
823,77002	39,03	8,30E-01
823,96997	39,04	8,30E-01
824,16699	39,05	8,29E-01
824,35901	39,06	8,28E-01
824,56201	39,07	8,28E-01
824,75897	39,08	8,27E-01
824,95001	39,09	8,27E-01
825,15802	39,1	8,25E-01
825,35901	39,11	8,26E-01
825,56	39,12	8,25E-01
825,76398	39,13	8,25E-01
825,96198	39,14	8,24E-01
826,15601	39,15	8,24E-01
826,34998	39,16	8,23E-01
826,55701	39,17	8,23E-01
826,74701	39,18	8,22E-01
826,96399	39,19	8,21E-01
827,14398	39,2	8,21E-01
827,34302	39,21	8,20E-01
827,55103	39,22	8,20E-01
827,74902	39,23	8,19E-01
827,94598	39,24	8,19E-01
828,14203	39,25	8,18E-01
828,33698	39,26	8,17E-01
828,54102	39,27	8,17E-01
828,73901	39,28	8,16E-01
828,953	39,29	8,16E-01
829,12299	39,3	8,15E-01
829,328	39,31	8,15E-01
829,53699	39,32	8,14E-01
829,73297	39,33	8,13E-01
829,93597	39,34	8,12E-01
830,133	39,35	8,12E-01
830,32898	39,36	8,11E-01
830,53497	39,37	8,11E-01
830,72803	39,38	8,10E-01
830,93103	39,39	8,09E-01
831,11902	39,4	8,09E-01
831,32501	39,41	8,08E-01
831,51501	39,42	8,08E-01
831,711	39,43	8,07E-01
831,914	39,44	8,06E-01
832,125	39,45	8,05E-01
832,323	39,46	8,05E-01
832,51599	39,47	8,04E-01
832,72198	39,48	8,04E-01
832,91998	39,49	8,03E-01
833,12799	39,5	8,02E-01
833,30902	39,51	8,02E-01
833,50702	39,52	8,01E-01
833,70599	39,53	8,00E-01
833,909	39,54	7,99E-01
834,10303	39,55	7,99E-01
834,31097	39,56	7,99E-01
834,49597	39,57	7,97E-01
834,70898	39,58	7,97E-01
834,89398	39,59	7,96E-01
835,09497	39,6	7,96E-01
835,28998	39,61	7,95E-01
835,48901	39,62	7,94E-01
835,69598	39,63	7,93E-01
835,896	39,64	7,92E-01
836,091	39,65	7,92E-01
836,27698	39,66	7,91E-01
836,48499	39,67	7,90E-01
836,69202	39,68	7,90E-01
836,87701	39,69	7,89E-01
837,07898	39,7	7,87E-01
837,27197	39,71	7,87E-01
