Temperature, C	Time, min	dL/L0_corr
40.565	1.08333	-7.519999999999972e-08
40.572	1.10417	1.1719000000000006e-06
40.582	1.125	6.035000000000002e-07
40.591	1.14583	1.0187999999999995e-06
40.6	1.16667	1.3783000000000008e-06
40.604	1.1875	2.6999999999999996e-07
40.614	1.20833	6.164999999999999e-07
40.625	1.22917	9.759000000000003e-07
40.645	1.25	1.8624000000000002e-06
40.653	1.27083	6.436999999999994e-07
40.656	1.29167	1.4743000000000004e-06
40.678	1.3125	-1.5454999999999999e-06
40.679	1.33333	9.058999999999992e-07
40.695	1.35417	7.955999999999996e-07
40.705	1.375	2.6869999999999965e-07
40.717	1.39583	-2.197899999999998e-06
40.715	1.41667	1.4589000000000006e-06
40.735	1.4375	1.6534000000000001e-06
40.755	1.45833	3.1351e-06
40.759	1.47917	8.908e-07
40.769	1.5	2.6629000000000012e-06
40.778	1.52083	2.247900000000001e-06
40.785	1.54167	2.2334000000000014e-06
40.793	1.5625	-6.480000000000012e-07
40.814	1.58333	5.569999999999982e-07
40.82	1.60417	4.0400000000000155e-07
40.832	1.625	1.7482999999999998e-06
40.838	1.64583	1.8589999999999986e-06
40.851	1.66667	2.675799999999999e-06
40.863	1.6875	2.9668e-06
40.876	1.70833	1.1240000000000014e-06
40.887	1.72917	2.287000000000002e-06
40.889	1.75	1.2599999999999845e-07
40.907	1.77083	-5.399999999999999e-07
40.923	1.79167	3.049999999999996e-07
40.929	1.8125	-3.050000000000013e-07
40.938	1.83333	2.327e-06
40.945	1.85417	7.470000000000015e-07
40.961	1.875	2.6589999999999978e-06
40.973	1.89583	3.1579999999999975e-06
40.976	1.91667	2.209999999999984e-07
40.99	1.9375	1.0510000000000006e-06
41.007	1.95833	2.284000000000002e-06
41.009	1.97917	3.364000000000002e-06
41.022	2.0	2.8240000000000004e-06
41.027	2.02083	9.529999999999992e-07
41.047	2.04167	2.227000000000001e-06
41.058	2.0625	2.380000000000001e-06
41.076	2.08333	2.0609999999999994e-06
41.086	2.10417	2.8230000000000016e-06
41.097	2.125	3.7000000000000154e-07
41.098	2.14583	2.3499999999999995e-06
41.109	2.16667	-8.630000000000017e-07
41.114	2.1875	1.8930000000000003e-06
41.131	2.20833	1.4360000000000012e-06
41.152	2.22917	5.899999999999994e-07
41.159	2.25	2.084999999999998e-06
41.168	2.27083	1.3660000000000001e-06
41.182	2.29167	1.1299999999999977e-06
41.19	2.3125	2.839999999999993e-07
41.198	2.33333	1.9890000000000008e-06
41.214	2.35417	1.9319999999999978e-06
41.221	2.375	1.8479999999999965e-06
41.233	2.39583	2.568e-06
41.243	2.41667	-8.000000000003989e-09
41.257	2.4375	8.090000000000019e-07
41.273	2.45833	-1.1899999999999666e-07
41.289	2.47917	2.2079999999999965e-06
41.297	2.5	-1.3499999999999786e-07
41.311	2.52083	-1.8670000000000043e-06
41.319	2.54167	1.2790000000000025e-06
41.336	2.5625	1.7899999999999981e-06
41.348	2.58333	1.5550000000000012e-06
41.351	2.60417	1.5550000000000012e-06
41.365	2.625	3.133000000000002e-06
41.382	2.64583	3.1189999999999984e-06
41.392	2.66667	1.8440000000000013e-06
41.411	2.6875	9.999999999988046e-10
41.414	2.70833	1.8429999999999957e-06
41.426	2.72917	2.5779999999999946e-06
41.445	2.75	9.839999999999994e-07
41.463	2.77083	2.8249999999999975e-06
41.473	2.79167	3.1440000000000024e-06
41.475	2.8125	3.4770000000000008e-06
41.492	2.83333	4.043999999999997e-06
41.493	2.85417	3.92e-06
41.513	2.875	3.185000000000001e-06
41.526	2.89583	2.3380000000000037e-06
41.54	2.91667	1.174999999999998e-06
41.548	2.9375	1.2019999999999997e-06
41.571	2.95833	3.252000000000002e-06
41.579	2.97917	1.9490000000000045e-06
41.583	3.0	3.252000000000002e-06
41.602	3.02083	-1.128e-06
41.612	3.04167	3.0439999999999966e-06
41.63	3.0625	2.2810000000000007e-06
41.646	3.08333	1.0889999999999958e-06
41.661	3.10417	1.781000000000002e-06
41.672	3.125	3.5399999999999695e-07
41.678	3.14583	4.121999999999999e-06
41.695	3.16667	3.18e-06
41.709	3.1875	2.3060000000000013e-06
41.729	3.20833	5.022e-06
41.74	3.22917	4.107e-06
41.754	3.25	4.216000000000002e-06
41.77	3.27083	2.581000000000001e-06
41.783	3.29167	3.911999999999999e-06
41.796	3.3125	1.030000000000002e-06
41.816	3.33333	2.581000000000001e-06
41.827	3.35417	1.7100000000000226e-07
41.842	3.375	2.3299999999999997e-06
41.857	3.39583	2.1490000000000026e-06
41.871	3.41667	4.45e-06
41.89	3.4375	3.7970000000000045e-06
41.901	3.45833	1.704999999999998e-06
41.912	3.47917	3.727e-06
41.929	3.5	4.101e-06
41.944	3.52083	4.0310000000000026e-06
41.969	3.54167	-1.5249999999999964e-06
41.984	3.5625	1.9519999999999976e-06
41.99	3.58333	2.022000000000002e-06
42.007	3.60417	3.3780000000000073e-06
42.021	3.625	4.154999999999997e-06
42.032	3.64583	3.9180000000000055e-06
42.045	3.66667	4.901000000000006e-06
42.064	3.6875	4.291999999999999e-06
42.08	3.70833	4.250000000000002e-06
42.095	3.72917	3.542000000000001e-06
42.11	3.75	4.386999999999997e-06
42.131	3.77083	2.265999999999995e-06
42.151	3.79167	4.081999999999999e-06
42.169	3.8125	2.9999999999999984e-06
42.177	3.83333	4.8139999999999915e-06
42.192	3.85417	3.1100000000000024e-06
42.209	3.875	4.052000000000001e-06
42.225	3.89583	3.84299999999999e-06
42.245	3.91667	4.050999999999992e-06
42.263	3.9375	4.9930000000000045e-06
42.274	3.95833	3.869999999999995e-06
42.294	3.97917	5.4760000000000065e-06
42.316	4.0	4.283999999999995e-06
42.331	4.02083	4.824e-06
42.342	4.04167	3.549999999999998e-06
42.363	4.0625	4.893000000000002e-06
42.377	4.08333	5.999999999999997e-06
42.393	4.10417	2.6749999999999973e-06
42.406	4.125	2.2730000000000035e-06
42.423	4.14583	5.169000000000004e-06
42.439	4.16667	5.513999999999995e-06
42.472	4.1875	5.928999999999997e-06
42.481	4.20833	3.517000000000007e-06
42.487	4.22917	5.566999999999996e-06
42.505	4.25	5.540999999999993e-06
42.527	4.27083	6.135000000000001e-06
42.538	4.29167	5.235e-06
42.552	4.3125	5.233000000000002e-06
42.579	4.33333	5.011999999999999e-06
42.586	4.35417	6.160999999999991e-06
42.6	4.375	5.966999999999999e-06
42.625	4.39583	4.58e-06
42.643	4.41667	5.425000000000003e-06
42.665	4.4375	6.394e-06
42.677	4.45833	8.526999999999995e-06
42.688	4.47917	7.059000000000008e-06
42.707	4.5	8.263000000000005e-06
42.725	4.52083	5.907999999999998e-06
42.753	4.54167	7.708000000000008e-06
42.76	4.5625	7.942e-06
42.774	4.58333	7.691999999999993e-06
42.798	4.60417	8.509999999999991e-06
42.817	4.625	4.547999999999998e-06
42.832	4.64583	7.4980000000000085e-06
42.848	4.66667	5.946e-06
42.871	4.6875	7.759999999999993e-06
42.881	4.70833	7.704000000000006e-06
42.895	4.72917	5.9309999999999945e-06
42.913	4.75	4.101999999999996e-06
42.933	4.77083	5.236000000000002e-06
42.949	4.79167	4.390999999999992e-06
42.967	4.8125	8.075000000000007e-06
42.984	4.83333	7.631999999999997e-06
43.014	4.85417	6.715999999999995e-06
43.024	4.875	7.256e-06
43.042	4.89583	8.517e-06
43.06	4.91667	5.9389999999999985e-06
43.072	4.9375	7.629000000000004e-06
43.096	4.95833	6.548000000000006e-06
43.122	4.97917	8.792000000000007e-06
43.135	5.0	9.040999999999997e-06
43.15	5.02083	7.655000000000007e-06
43.173	5.04167	7.778999999999994e-06
43.191	5.0625	7.695e-06
43.218	5.08333	9.759e-06
43.22	5.10417	8.442999999999987e-06
43.251	5.125	8.235000000000005e-06
43.26	5.14583	8.234000000000003e-06
43.28	5.16667	7.081999999999998e-06
43.304	5.1875	7.304999999999999e-06
43.322	5.20833	7.953999999999999e-06
43.348	5.22917	5.251000000000008e-06
43.363	5.25	9.340000000000002e-06
43.385	5.27083	9.394000000000012e-06
43.401	5.29167	9.005999999999988e-06
43.417	5.3125	8.671999999999987e-06
43.44	5.33333	9.586000000000013e-06
43.454	5.35417	8.131000000000007e-06
43.476	5.375	6.925000000000006e-06
43.492	5.39583	8.628e-06
43.505	5.41667	8.351000000000002e-06
43.53	5.4375	9.14000000000001e-06
43.55	5.45833	9.264000000000012e-06
43.57	5.47917	9.859000000000002e-06
43.592	5.5	1.078699999999999e-05
43.614	5.52083	1.2143999999999998e-05
43.631	5.54167	9.830000000000006e-06
43.659	5.5625	1.0731000000000016e-05
43.67	5.58333	1.0106000000000001e-05
43.685	5.60417	1.0204e-05
43.709	5.625	1.1782000000000017e-05
43.729	5.64583	9.397999999999994e-06
43.748	5.66667	9.742999999999991e-06
43.775	5.6875	1.0575e-05
43.784	5.70833	1.1474000000000006e-05
43.809	5.72917	1.1084999999999993e-05
43.828	5.75	1.187499999999999e-05
43.848	5.77083	8.160999999999978e-06
43.868	5.79167	1.0835e-05
43.89	5.8125	9.976e-06
43.904	5.83333	1.1997e-05
43.93	5.85417	9.668999999999992e-06
43.946	5.875	1.0015000000000005e-05
43.97	5.89583	1.2841999999999997e-05
43.989	5.91667	1.2343e-05
44.013	5.9375	9.306000000000009e-06
44.035	5.95833	1.2243999999999986e-05
44.057	5.97917	1.3063999999999996e-05
44.081	6.0	1.1776000000000004e-05
44.1	6.02083	1.0118e-05
44.123	6.04167	1.3694999999999997e-05
44.138	6.0625	1.4774999999999993e-05
44.161	6.08333	1.2736000000000008e-05
44.179	6.10417	1.3526000000000006e-05
44.204	6.125	1.2298999999999999e-05
44.225	6.14583	1.3649000000000004e-05
44.243	6.16667	1.4677999999999984e-05
44.261	6.1875	1.3290000000000003e-05
44.282	6.20833	1.3580000000000002e-05
44.3	6.22917	1.3439999999999993e-05
44.324	6.25	1.6090000000000003e-05
44.345	6.27083	1.4491000000000007e-05
44.366	6.29167	1.3082999999999997e-05
44.391	6.3125	1.3192999999999994e-05
44.41	6.33333	1.3320000000000001e-05
44.433	6.35417	1.3849999999999998e-05
44.454	6.375	1.5682999999999992e-05
44.472	6.39583	1.2599999999999995e-05
44.501	6.41667	1.4659999999999999e-05
44.515	6.4375	1.4910000000000005e-05
44.53	6.45833	1.484e-05
44.558	6.47917	1.602e-05
44.585	6.5	1.56e-05
44.603	6.52083	1.4890000000000001e-05
44.617	6.54167	1.4899999999999996e-05
44.643	6.5625	1.4109999999999999e-05
44.668	6.58333	1.4109999999999999e-05
44.686	6.60417	1.7049999999999994e-05
44.706	6.625	1.629000000000001e-05
44.728	6.64583	1.5080000000000011e-05
44.745	6.66667	1.6270000000000005e-05
44.763	6.6875	1.649999999999998e-05
44.791	6.70833	1.6020000000000013e-05
44.815	6.72917	1.741000000000001e-05
44.83	6.75	1.6259999999999997e-05
44.862	6.77083	1.3819999999999986e-05
44.884	6.79167	1.715999999999999e-05
44.906	6.8125	1.663000000000001e-05
44.924	6.83333	1.6459999999999988e-05
44.946	6.85417	1.6059999999999992e-05
44.965	6.875	1.7420000000000006e-05
44.998	6.89583	1.6930000000000002e-05
45.019	6.91667	1.7439999999999996e-05
45.038	6.9375	1.775000000000001e-05
45.067	6.95833	1.8260000000000005e-05
45.084	6.97917	1.7550000000000006e-05
45.102	7.0	1.612e-05
45.116	7.02083	1.6359999999999986e-05
45.14	7.04167	1.8659999999999987e-05
45.172	7.0625	1.8490000000000008e-05
45.198	7.08333	1.9329999999999993e-05
45.224	7.10417	1.8329999999999996e-05
45.242	7.125	1.6250000000000002e-05
45.264	7.14583	1.8150000000000007e-05
45.29	7.16667	1.9160000000000013e-05
45.305	7.1875	1.9050000000000002e-05
45.325	7.20833	1.7850000000000014e-05
45.353	7.22917	1.8399999999999986e-05
45.38	7.25	1.9890000000000015e-05
45.393	7.27083	1.7749999999999984e-05
45.411	7.29167	1.8560000000000012e-05
45.435	7.3125	2.0109999999999996e-05
45.459	7.33333	1.898000000000001e-05
45.488	7.35417	2.016999999999999e-05
45.502	7.375	2.011999999999999e-05
45.536	7.39583	1.851999999999998e-05
45.544	7.41667	1.9529999999999998e-05
45.568	7.4375	2.160000000000001e-05
45.594	7.45833	1.870000000000002e-05
45.614	7.47917	1.9570000000000004e-05
45.638	7.5	2.291000000000001e-05
45.671	7.52083	2.4059999999999983e-05
45.691	7.54167	2.005e-05
45.712	7.5625	2.0580000000000023e-05
45.733	7.58333	2.3129999999999977e-05
45.752	7.60417	2.2959999999999983e-05
45.78	7.625	2.2749999999999984e-05
45.797	7.64583	2.137999999999999e-05
45.818	7.66667	2.1500000000000008e-05
45.846	7.6875	2.068e-05
45.869	7.70833	1.8749999999999995e-05
45.894	7.72917	2.073e-05
45.912	7.75	2.314e-05
45.935	7.77083	1.9769999999999982e-05
45.959	7.79167	2.324e-05
45.976	7.8125	2.2100000000000022e-05
46.011	7.83333	2.3169999999999983e-05
46.026	7.85417	2.2669999999999998e-05
46.059	7.875	2.3149999999999993e-05
46.074	7.89583	2.4490000000000004e-05
46.098	7.91667	2.2469999999999993e-05
46.123	7.9375	2.298e-05
46.144	7.95833	2.3299999999999997e-05
46.17	7.97917	2.3769999999999998e-05
46.202	8.0	2.4890000000000014e-05
46.221	8.02083	2.2530000000000016e-05
46.234	8.04167	2.2569999999999996e-05
46.264	8.0625	2.2760000000000006e-05
46.284	8.08333	2.4180000000000002e-05
46.316	8.10417	2.416999999999998e-05
46.337	8.125	2.6300000000000016e-05
46.359	8.14583	2.3740000000000013e-05
46.379	8.16667	2.1700000000000012e-05
46.41	8.1875	2.5540000000000003e-05
46.431	8.20833	2.5970000000000024e-05
46.458	8.22917	2.6610000000000018e-05
46.478	8.25	2.5640000000000005e-05
46.498	8.27083	2.592999999999999e-05
46.531	8.29167	2.586e-05
46.551	8.3125	2.469000000000001e-05
46.577	8.33333	2.6149999999999985e-05
46.596	8.35417	2.817999999999999e-05
46.623	8.375	2.7749999999999997e-05
46.651	8.39583	2.7279999999999996e-05
46.669	8.41667	2.613999999999999e-05
46.699	8.4375	2.568000000000001e-05
46.725	8.45833	2.5089999999999992e-05
46.745	8.47917	2.649e-05
46.768	8.5	2.652000000000001e-05
46.794	8.52083	2.544e-05
46.819	8.54167	2.6599999999999996e-05
46.842	8.5625	2.8429999999999997e-05
46.863	8.58333	2.8520000000000005e-05
46.892	8.60417	2.668000000000001e-05
46.919	8.625	2.8509999999999983e-05
46.947	8.64583	2.8229999999999992e-05
46.958	8.66667	2.7019999999999995e-05
46.984	8.6875	2.701e-05
47.012	8.70833	2.6969999999999994e-05
47.042	8.72917	2.6989999999999984e-05
47.065	8.75	2.874e-05
47.084	8.77083	2.992999999999998e-05
47.112	8.79167	2.607e-05
47.134	8.8125	2.9360000000000003e-05
47.159	8.83333	3.0319999999999994e-05
47.18	8.85417	3.059000000000002e-05
47.205	8.875	3.0439999999999986e-05
47.231	8.89583	2.9990000000000003e-05
47.251	8.91667	2.8830000000000007e-05
47.278	8.9375	2.9739999999999996e-05
47.31	8.95833	3.074999999999999e-05
47.332	8.97917	2.984e-05
47.356	9.0	3.107000000000001e-05
47.38	9.02083	2.856000000000001e-05
47.41	9.04167	3.135e-05
47.429	9.0625	3.0129999999999984e-05
47.447	9.08333	2.9609999999999982e-05
47.473	9.10417	3.0529999999999994e-05
47.501	9.125	3.0960000000000015e-05
47.527	9.14583	3.1679999999999995e-05
47.547	9.16667	3.003000000000001e-05
47.574	9.1875	3.048000000000002e-05
47.597	9.20833	2.9789999999999998e-05
47.623	9.22917	3.078e-05
47.653	9.25	3.1209999999999994e-05
47.672	9.27083	3.335999999999999e-05
47.701	9.29167	3.3949999999999985e-05
47.722	9.3125	3.356e-05
47.75	9.33333	3.307000000000001e-05
47.774	9.35417	3.3230000000000005e-05
47.8	9.375	3.356999999999999e-05
47.83	9.39583	3.2270000000000015e-05
47.846	9.41667	3.273999999999999e-05
47.883	9.4375	3.2359999999999995e-05
47.897	9.45833	3.2849999999999985e-05
47.927	9.47917	3.376e-05
47.946	9.5	3.363999999999998e-05
47.97	9.52083	3.5010000000000005e-05
47.994	9.54167	3.578999999999998e-05
48.019	9.5625	3.502e-05
48.045	9.58333	3.4520000000000015e-05
48.076	9.60417	3.550000000000002e-05
48.107	9.625	3.491e-05
48.126	9.64583	3.188e-05
48.148	9.66667	3.518e-05
48.175	9.6875	3.476e-05
48.207	9.70833	3.4789999999999984e-05
48.227	9.72917	3.5340000000000024e-05
48.254	9.75	3.312000000000001e-05
48.29	9.77083	3.425999999999999e-05
48.307	9.79167	3.667000000000001e-05
48.327	9.8125	3.696999999999999e-05
48.351	9.83333	3.510000000000001e-05
48.384	9.85417	3.607e-05
48.402	9.875	3.736000000000001e-05
48.428	9.89583	3.7249999999999984e-05
48.447	9.91667	3.6790000000000005e-05
48.48	9.9375	3.668000000000001e-05
48.497	9.95833	3.633e-05
48.524	9.97917	3.650999999999999e-05
48.555	10.0	3.701e-05
48.572	10.02083	3.6409999999999985e-05
48.598	10.04167	3.827999999999999e-05
48.614	10.0625	3.750000000000002e-05
48.649	10.08333	3.699000000000001e-05
48.682	10.10417	3.7509999999999985e-05
48.695	10.125	3.723000000000002e-05
48.729	10.14583	3.894e-05
48.751	10.16667	3.7279999999999995e-05
48.784	10.1875	3.927000000000002e-05
48.797	10.20833	3.7630000000000004e-05
48.832	10.22917	4.093e-05
48.852	10.25	3.882000000000001e-05
48.881	10.27083	4.0039999999999976e-05
48.905	10.29167	4.055000000000001e-05
48.938	10.3125	3.936e-05
48.966	10.33333	4.008999999999998e-05
48.99	10.35417	4.064000000000002e-05
49.016	10.375	3.9739999999999996e-05
49.039	10.39583	4.0319999999999993e-05
49.064	10.41667	4.0889999999999996e-05
49.088	10.4375	4.025e-05
49.108	10.45833	4.071000000000001e-05
49.141	10.47917	4.1049999999999995e-05
49.167	10.5	4.111000000000002e-05
49.184	10.52083	4.110999999999999e-05
49.21	10.54167	4.027999999999999e-05
49.238	10.5625	3.9919999999999984e-05
49.27	10.58333	4.204e-05
49.285	10.60417	3.9999999999999996e-05
49.322	10.625	4.13e-05
49.346	10.64583	4.141999999999999e-05
49.375	10.66667	4.1519999999999995e-05
49.389	10.6875	4.1450000000000005e-05
49.417	10.70833	4.249000000000001e-05
49.444	10.72917	4.173999999999999e-05
49.474	10.75	4.046e-05
49.497	10.77083	4.2720000000000025e-05
49.527	10.79167	4.1259999999999995e-05
49.552	10.8125	4.136e-05
49.575	10.83333	4.3210000000000015e-05
49.596	10.85417	4.301000000000001e-05
49.621	10.875	4.226999999999999e-05
49.647	10.89583	4.329e-05
49.675	10.91667	4.353999999999998e-05
49.71	10.9375	4.156e-05
49.727	10.95833	4.403999999999999e-05
49.755	10.97917	4.423e-05
49.78	11.0	4.604000000000001e-05
49.806	11.02083	4.499999999999998e-05
49.836	11.04167	4.509000000000002e-05
49.866	11.0625	4.466999999999999e-05
49.898	11.08333	4.2970000000000004e-05
49.922	11.10417	4.472999999999999e-05
49.945	11.125	4.2829999999999995e-05
49.968	11.14583	4.402e-05
49.992	11.16667	4.528e-05
50.013	11.1875	4.563000000000001e-05
50.04	11.20833	4.456999999999999e-05
50.061	11.22917	4.629000000000002e-05
50.095	11.25	4.4540000000000004e-05
50.113	11.27083	4.421999999999998e-05
50.134	11.29167	4.607999999999999e-05
50.167	11.3125	4.6840000000000006e-05
50.188	11.33333	4.5620000000000014e-05
50.211	11.35417	4.472999999999999e-05
50.243	11.375	4.7190000000000014e-05
50.274	11.39583	4.669e-05
50.293	11.41667	4.812999999999999e-05
50.323	11.4375	4.7209999999999977e-05
50.343	11.45833	4.7509999999999984e-05
50.374	11.47917	4.7489999999999994e-05
50.4	11.5	4.779e-05
50.422	11.52083	4.467000000000002e-05
50.443	11.54167	4.587999999999999e-05
50.48	11.5625	4.8189999999999984e-05
50.5	11.58333	4.7680000000000004e-05
50.53	11.60417	4.616000000000003e-05
50.551	11.625	4.667999999999998e-05
50.578	11.64583	4.9199999999999976e-05
50.607	11.66667	4.929999999999998e-05
50.634	11.6875	4.960999999999998e-05
50.654	11.70833	4.7870000000000014e-05
50.688	11.72917	4.784000000000003e-05
50.711	11.75	4.827e-05
50.733	11.77083	4.911000000000002e-05
50.754	11.79167	5.034999999999998e-05
50.789	11.8125	4.823000000000002e-05
50.811	11.83333	4.9e-05
50.837	11.85417	4.8399999999999984e-05
50.863	11.875	5.007999999999998e-05
50.889	11.89583	4.856999999999998e-05
50.917	11.91667	4.898000000000001e-05
50.943	11.9375	4.728999999999999e-05
50.965	11.95833	4.911999999999996e-05
50.989	11.97917	4.824999999999998e-05
51.017	12.0	5.0710000000000035e-05
51.047	12.02083	5.092000000000001e-05
51.069	12.04167	4.9880000000000004e-05
51.095	12.0625	4.808999999999998e-05
51.128	12.08333	5.052e-05
51.147	12.10417	4.805e-05
51.176	12.125	5.0780000000000025e-05
51.204	12.14583	4.8740000000000025e-05
51.23	12.16667	5.067e-05
51.253	12.1875	5.131000000000002e-05
51.273	12.20833	5.145999999999997e-05
51.298	12.22917	5.245e-05
51.328	12.25	5.060999999999998e-05
51.356	12.27083	5.167999999999999e-05
51.387	12.29167	5.2779999999999966e-05
51.415	12.3125	5.278999999999999e-05
51.441	12.33333	5.266e-05
51.463	12.35417	5.245e-05
51.481	12.375	5.220000000000002e-05
51.507	12.39583	5.1760000000000006e-05
51.54	12.41667	5.442000000000001e-05
51.563	12.4375	5.505000000000001e-05
51.59	12.45833	5.339e-05
51.612	12.47917	5.407000000000003e-05
51.631	12.5	5.376e-05
51.654	12.52083	5.324e-05
51.682	12.54167	5.295999999999998e-05
51.714	12.5625	5.414000000000002e-05
51.739	12.58333	5.6190000000000016e-05
51.766	12.60417	5.329000000000003e-05
51.787	12.625	5.440999999999999e-05
51.817	12.64583	5.4550000000000025e-05
51.843	12.66667	5.445000000000002e-05
51.866	12.6875	5.5490000000000026e-05
51.893	12.70833	5.483999999999998e-05
51.919	12.72917	5.502999999999999e-05
51.936	12.75	5.452000000000001e-05
51.972	12.77083	5.451000000000002e-05
51.996	12.79167	5.4200000000000016e-05
52.017	12.8125	5.591e-05
52.052	12.83333	5.7150000000000034e-05
52.078	12.85417	5.698999999999998e-05
52.097	12.875	5.669999999999997e-05
52.12	12.89583	5.5250000000000015e-05
52.15	12.91667	5.448000000000001e-05
52.176	12.9375	5.5510000000000016e-05
52.199	12.95833	5.418e-05
52.229	12.97917	5.4380000000000005e-05
52.252	13.0	5.8569999999999976e-05
52.285	13.02083	5.7e-05
52.307	13.04167	5.716e-05
52.341	13.0625	5.688000000000001e-05
52.361	13.08333	5.6350000000000014e-05
52.387	13.10417	5.861000000000001e-05
52.406	13.125	5.635999999999998e-05
52.433	13.145829999999998	5.791999999999999e-05
52.457	13.166670000000002	5.9520000000000026e-05
52.483	13.1875	5.737000000000003e-05
52.51	13.208329999999998	5.7279999999999994e-05
52.539	13.229170000000002	5.5809999999999996e-05
52.568	13.25	5.614999999999998e-05
52.588	13.270829999999998	5.7869999999999986e-05
52.606	13.291670000000002	5.958999999999996e-05
52.643	13.3125	5.903999999999998e-05
52.663	13.333329999999998	5.911999999999999e-05
52.688	13.354170000000002	5.7640000000000024e-05
52.719	13.375	5.6859999999999994e-05
52.742	13.395829999999998	5.8720000000000034e-05
52.773	13.416670000000002	5.6780000000000036e-05
52.798	13.4375	5.980000000000002e-05
52.819	13.458329999999998	5.8930000000000034e-05
52.842	13.479170000000002	6.001000000000002e-05
52.878	13.5	5.8410000000000005e-05
52.898	13.520829999999998	5.930999999999997e-05
52.923	13.541670000000002	6.007000000000001e-05
52.952	13.5625	5.972999999999997e-05
52.974	13.583329999999998	5.960999999999998e-05
52.996	13.604170000000002	5.852999999999997e-05
53.02	13.625	5.885000000000002e-05
53.047	13.645829999999998	6.0710000000000007e-05
53.079	13.666670000000002	5.990999999999999e-05
53.102	13.6875	6.0769999999999976e-05
53.119	13.708329999999998	6.0419999999999994e-05
53.151	13.729170000000002	5.8919999999999985e-05
53.179	13.75	6.090000000000002e-05
53.207	13.770829999999998	6.127999999999998e-05
53.231	13.791670000000002	5.9739999999999994e-05
53.257	13.8125	6.151000000000003e-05
53.276	13.833329999999998	6.01e-05
53.299	13.854170000000002	5.594000000000001e-05
53.33	13.875	5.829000000000001e-05
53.352	13.895829999999998	6.098e-05
53.381	13.916670000000002	5.8899999999999995e-05
53.409	13.9375	6.108e-05
53.43	13.958329999999998	6.288000000000002e-05
53.452	13.979170000000002	6.310000000000002e-05
53.477	14.0	6.165999999999998e-05
53.503	14.020829999999998	6.180000000000001e-05
53.531	14.041670000000002	6.0469999999999995e-05
53.56	14.0625	6.233000000000001e-05
53.581	14.083329999999998	6.155999999999997e-05
53.6	14.104170000000002	6.359000000000003e-05
53.635	14.125	6.335999999999996e-05
53.656	14.145829999999998	6.342999999999998e-05
53.681	14.166670000000002	6.172e-05
53.711	14.1875	6.414999999999999e-05
53.737	14.208329999999998	6.253000000000001e-05
53.755	14.229170000000002	6.072e-05
53.787	14.25	6.275000000000001e-05
53.814	14.270829999999998	6.444e-05
53.839	14.291670000000002	6.315000000000002e-05
53.864	14.3125	6.210000000000002e-05
53.896	14.333329999999998	6.233999999999998e-05
53.915	14.354170000000002	6.118999999999997e-05
53.936	14.375	6.307999999999997e-05
53.961	14.395829999999998	6.330999999999999e-05
53.984	14.416670000000002	6.293000000000002e-05
54.018	14.4375	6.467999999999998e-05
54.036	14.458329999999998	6.551999999999998e-05
54.065	14.479170000000002	6.373999999999998e-05
54.087	14.5	6.519999999999999e-05
54.12	14.520829999999998	6.434999999999999e-05
54.139	14.541670000000002	6.387e-05
54.168	14.5625	6.345e-05
