#FILE:                 ;000393_K06_20_1450_Air-static.sle
#FORMAT:               ;NETZSCH5                         
#IDENTITY:             ;000393                           
#DECIMAL:              ;POINT                            
#SEPARATOR:            ;SEMICOLON                        
#MTYPE:                ;DIL                              
#MSUBTYPE:             ;                                 
#INSTRUMENT:           ;NETZSCH DIL 402 C                
#PROJECT:              ;                                 
#DATE/TIME:            ;22.06.2021 12:24:13              
#CORR. FILE:           ;                                 
#LABORATORY:           ;НМ                               
#OPERATOR:             ;Орлов Н.                         
#REMARK:               ;                                 
#SAMPLE:               ;K06_20                           
#SAMPLE LENGTH /mm:    ;2.170                            
#MATERIAL:             ;стандартный образец              
#MEASMODE:             ;Standard Expansion               
#PURGE GAS 1:          ;                                 
#FLOW RATE 1 /(ml/min):;0                                
#CORR. CODE:           ;000                              
#RANGE:                ;40.0/20.0(K/мин)/1450.0          
#SEGMENT:              ;S1/1                             

##Temp./°C;Time/min;dL/Lo
  43.79600;    0.91000;-9.2166e-005
  43.85300;    0.92000;-9.2742e-005
  43.93500;    0.93000;-9.5046e-005
  43.98900;    0.94000;-9.6774e-005
  44.03500;    0.95000;-9.8502e-005
  44.11900;    0.96000;-1.0253e-004
  44.18300;    0.97000;-1.0541e-004
  44.25300;    0.98000;-1.0829e-004
  44.31100;    0.99000;-1.0829e-004
  44.38200;    1.00000;-1.1002e-004
  44.43500;    1.01000;-1.1118e-004
  44.50500;    1.02000;-1.1578e-004
  44.55800;    1.03000;-1.1694e-004
  44.61900;    1.04000;-1.1866e-004
  44.68500;    1.05000;-1.2154e-004
  44.74500;    1.06000;-1.2327e-004
  44.81600;    1.07000;-1.2500e-004
  44.88900;    1.08000;-1.2788e-004
  44.94700;    1.09000;-1.3191e-004
  45.01400;    1.10000;-1.3364e-004
  45.08700;    1.11000;-1.3537e-004
  45.15100;    1.12000;-1.3825e-004
  45.20700;    1.13000;-1.4171e-004
  45.29600;    1.14000;-1.4286e-004
  45.35300;    1.15000;-1.4574e-004
  45.41300;    1.16000;-1.4862e-004
  45.48100;    1.17000;-1.5035e-004
  45.54800;    1.18000;-1.5207e-004
  45.61600;    1.19000;-1.5438e-004
  45.69400;    1.20000;-1.5726e-004
  45.76400;    1.21000;-1.5956e-004
  45.82800;    1.22000;-1.6302e-004
  45.90500;    1.23000;-1.6475e-004
  45.97400;    1.24000;-1.6647e-004
  46.05200;    1.25000;-1.6993e-004
  46.11900;    1.26000;-1.7224e-004
  46.18200;    1.27000;-1.7684e-004
  46.26200;    1.28000;-1.7857e-004
  46.34600;    1.29000;-1.8030e-004
  46.42600;    1.30000;-1.8376e-004
  46.49800;    1.31000;-1.8548e-004
  46.56900;    1.32000;-1.8721e-004
  46.65400;    1.33000;-1.9067e-004
  46.73100;    1.34000;-1.9297e-004
  46.81700;    1.35000;-1.9585e-004
  46.90200;    1.36000;-1.9931e-004
  46.97700;    1.37000;-2.0161e-004
  47.06900;    1.38000;-2.0392e-004
  47.15000;    1.39000;-2.0795e-004
  47.23600;    1.40000;-2.1141e-004
  47.33200;    1.41000;-2.1198e-004
  47.41700;    1.42000;-2.1601e-004
  47.50700;    1.43000;-2.2005e-004
  47.58300;    1.44000;-2.2293e-004
  47.67400;    1.45000;-2.2638e-004
  47.76500;    1.46000;-2.2753e-004
  47.85800;    1.47000;-2.3099e-004
  47.95700;    1.48000;-2.3387e-004
  48.05600;    1.49000;-2.3733e-004
  48.14200;    1.50000;-2.3963e-004
  48.24600;    1.51000;-2.4309e-004
  48.36100;    1.52000;-2.4597e-004
  48.44400;    1.53000;-2.5000e-004
  48.53100;    1.54000;-2.5346e-004
  48.64200;    1.55000;-2.5691e-004
  48.74400;    1.56000;-2.5864e-004
  48.82700;    1.57000;-2.6210e-004
  48.94100;    1.58000;-2.6555e-004
  49.03700;    1.59000;-2.6843e-004
  49.14800;    1.60000;-2.7304e-004
  49.25300;    1.61000;-2.7477e-004
  49.36000;    1.62000;-2.7880e-004
  49.46900;    1.63000;-2.8399e-004
  49.56900;    1.64000;-2.8514e-004
  49.66200;    1.65000;-2.8917e-004
  49.77800;    1.66000;-2.9263e-004
  49.89500;    1.67000;-2.9608e-004
  50.00800;    1.68000;-2.9896e-004
  50.10400;    1.69000;-3.0357e-004
  50.21400;    1.70000;-3.0703e-004
  50.31900;    1.71000;-3.1106e-004
  50.42500;    1.72000;-3.1336e-004
  50.54400;    1.73000;-3.1970e-004
  50.65000;    1.74000;-3.2258e-004
  50.75900;    1.75000;-3.2661e-004
  50.87200;    1.76000;-3.2892e-004
  50.97100;    1.77000;-3.3180e-004
  51.09200;    1.78000;-3.3525e-004
  51.20200;    1.79000;-3.4159e-004
  51.31500;    1.80000;-3.4447e-004
  51.44000;    1.81000;-3.4965e-004
  51.54800;    1.82000;-3.5196e-004
  51.66100;    1.83000;-3.5426e-004
  51.76300;    1.84000;-3.5830e-004
  51.87000;    1.85000;-3.6233e-004
  51.99000;    1.86000;-3.6578e-004
  52.11300;    1.87000;-3.7270e-004
  52.22500;    1.88000;-3.7500e-004
  52.33900;    1.89000;-3.7961e-004
  52.45300;    1.90000;-3.8364e-004
  52.56800;    1.91000;-3.8767e-004
  52.68100;    1.92000;-3.9055e-004
  52.79700;    1.93000;-3.9459e-004
  52.92700;    1.94000;-3.9977e-004
  53.02900;    1.95000;-4.0323e-004
  53.14800;    1.96000;-4.0841e-004
  53.25800;    1.97000;-4.1071e-004
  53.37500;    1.98000;-4.1590e-004
  53.51100;    1.99000;-4.2051e-004
  53.61200;    2.00000;-4.2396e-004
  53.73700;    2.01000;-4.2915e-004
  53.84800;    2.02000;-4.3376e-004
  53.96500;    2.03000;-4.3894e-004
  54.09000;    2.04000;-4.4297e-004
  54.21300;    2.05000;-4.4758e-004
  54.32600;    2.06000;-4.5104e-004
  54.45000;    2.07000;-4.5449e-004
  54.56000;    2.08000;-4.5910e-004
  54.68500;    2.09000;-4.6313e-004
  54.81400;    2.10000;-4.6832e-004
  54.92700;    2.11000;-4.7350e-004
  55.06600;    2.12000;-4.7638e-004
  55.18900;    2.13000;-4.8157e-004
  55.29800;    2.14000;-4.8618e-004
  55.42600;    2.15000;-4.9078e-004
  55.55800;    2.16000;-4.9539e-004
  55.68100;    2.17000;-4.9942e-004
  55.81500;    2.18000;-5.0691e-004
  55.93900;    2.19000;-5.0979e-004
  56.07400;    2.20000;-5.1383e-004
  56.19700;    2.21000;-5.1901e-004
  56.32400;    2.22000;-5.2304e-004
  56.44800;    2.23000;-5.2880e-004
  56.58300;    2.24000;-5.3341e-004
  56.71800;    2.25000;-5.3917e-004
  56.84300;    2.26000;-5.4320e-004
  56.96700;    2.27000;-5.4839e-004
  57.10000;    2.28000;-5.5184e-004
  57.24300;    2.29000;-5.5645e-004
  57.37500;    2.30000;-5.6164e-004
  57.50700;    2.31000;-5.6682e-004
  57.64000;    2.32000;-5.7143e-004
  57.77900;    2.33000;-5.7661e-004
  57.89900;    2.34000;-5.8065e-004
  58.05300;    2.35000;-5.8698e-004
  58.18700;    2.36000;-5.9159e-004
  58.31700;    2.37000;-5.9677e-004
  58.46000;    2.38000;-6.0196e-004
  58.60000;    2.39000;-6.0830e-004
  58.72700;    2.40000;-6.1233e-004
  58.87400;    2.41000;-6.1866e-004
  59.01600;    2.42000;-6.2327e-004
  59.16400;    2.43000;-6.2903e-004
  59.30300;    2.44000;-6.3422e-004
  59.44700;    2.45000;-6.3825e-004
  59.58400;    2.46000;-6.4286e-004
  59.72700;    2.47000;-6.4919e-004
  59.88600;    2.48000;-6.5553e-004
  60.02500;    2.49000;-6.6071e-004
  60.17300;    2.50000;-6.6475e-004
  60.32000;    2.51000;-6.7051e-004
  60.44900;    2.52000;-6.7627e-004
  60.60700;    2.53000;-6.8088e-004
  60.75200;    2.54000;-6.8664e-004
  60.90400;    2.55000;-6.9240e-004
  61.05400;    2.56000;-6.9700e-004
  61.19800;    2.57000;-7.0392e-004
  61.34300;    2.58000;-7.0853e-004
  61.48900;    2.59000;-7.1371e-004
  61.65100;    2.60000;-7.1889e-004
  61.80100;    2.61000;-7.2581e-004
  61.95600;    2.62000;-7.2984e-004
  62.10100;    2.63000;-7.3560e-004
  62.24900;    2.64000;-7.4251e-004
  62.40700;    2.65000;-7.4770e-004
  62.56000;    2.66000;-7.5288e-004
  62.72400;    2.67000;-7.5922e-004
  62.86900;    2.68000;-7.6498e-004
  63.01400;    2.69000;-7.7074e-004
  63.18300;    2.70000;-7.7707e-004
  63.32800;    2.71000;-7.8226e-004
  63.48900;    2.72000;-7.8859e-004
  63.65500;    2.73000;-7.9551e-004
  63.80200;    2.74000;-8.0012e-004
  63.95400;    2.75000;-8.0588e-004
  64.11300;    2.76000;-8.1221e-004
  64.27200;    2.77000;-8.1740e-004
  64.43100;    2.78000;-8.2431e-004
  64.58700;    2.79000;-8.2892e-004
  64.74800;    2.80000;-8.3583e-004
  64.90700;    2.81000;-8.4217e-004
  65.06700;    2.82000;-8.4850e-004
  65.21900;    2.83000;-8.5369e-004
  65.38700;    2.84000;-8.6118e-004
  65.53400;    2.85000;-8.6751e-004
  65.69500;    2.86000;-8.7327e-004
  65.86700;    2.87000;-8.7846e-004
  66.03400;    2.88000;-8.8479e-004
  66.19400;    2.89000;-8.8998e-004
  66.34500;    2.90000;-8.9747e-004
  66.49800;    2.91000;-9.0380e-004
  66.68000;    2.92000;-9.1071e-004
  66.84300;    2.93000;-9.1532e-004
  67.01800;    2.94000;-9.2166e-004
  67.17000;    2.95000;-9.2857e-004
  67.34700;    2.96000;-9.3606e-004
  67.51500;    2.97000;-9.4124e-004
  67.68100;    2.98000;-9.4931e-004
  67.84000;    2.99000;-9.5507e-004
  68.01700;    3.00000;-9.6083e-004
  68.19300;    3.01000;-9.6832e-004
  68.35400;    3.02000;-9.7408e-004
  68.51500;    3.03000;-9.8157e-004
  68.68400;    3.04000;-9.8790e-004
  68.85700;    3.05000;-9.9482e-004
  69.04000;    3.06000;-1.0023e-003
  69.20200;    3.07000;-1.0081e-003
  69.37600;    3.08000;-1.0138e-003
  69.55300;    3.09000;-1.0225e-003
  69.71900;    3.10000;-1.0282e-003
  69.89600;    3.11000;-1.0346e-003
  70.06300;    3.12000;-1.0415e-003
  70.23700;    3.13000;-1.0478e-003
  70.41700;    3.14000;-1.0553e-003
  70.58800;    3.15000;-1.0616e-003
  70.75400;    3.16000;-1.0685e-003
  70.93300;    3.17000;-1.0755e-003
  71.11700;    3.18000;-1.0824e-003
  71.29100;    3.19000;-1.0887e-003
  71.46700;    3.20000;-1.1043e-003
  71.65100;    3.21000;-1.1066e-003
  71.82100;    3.22000;-1.1089e-003
  72.01100;    3.23000;-1.1123e-003
  72.19600;    3.24000;-1.1244e-003
  72.36100;    3.25000;-1.1302e-003
  72.54900;    3.26000;-1.1371e-003
  72.72200;    3.27000;-1.1446e-003
  72.91400;    3.28000;-1.1521e-003
  73.09700;    3.29000;-1.1590e-003
  73.26300;    3.30000;-1.1653e-003
  73.45600;    3.31000;-1.1705e-003
  73.64100;    3.32000;-1.1803e-003
  73.81700;    3.33000;-1.1861e-003
  74.00600;    3.34000;-1.1941e-003
  74.17600;    3.35000;-1.2010e-003
  74.36800;    3.36000;-1.2091e-003
  74.55700;    3.37000;-1.2166e-003
  74.73400;    3.38000;-1.2229e-003
  74.91100;    3.39000;-1.2287e-003
  75.10700;    3.40000;-1.2379e-003
  75.30200;    3.41000;-1.2454e-003
  75.48300;    3.42000;-1.2529e-003
  75.67500;    3.43000;-1.2592e-003
  75.85200;    3.44000;-1.2667e-003
  76.05300;    3.45000;-1.2753e-003
  76.23600;    3.46000;-1.2817e-003
  76.42200;    3.47000;-1.2892e-003
  76.61400;    3.48000;-1.2972e-003
  76.79900;    3.49000;-1.3030e-003
  76.98700;    3.50000;-1.3122e-003
  77.17800;    3.51000;-1.3203e-003
  77.39000;    3.52000;-1.3260e-003
  77.57000;    3.53000;-1.3341e-003
  77.76100;    3.54000;-1.3427e-003
  77.95700;    3.55000;-1.3502e-003
  78.14700;    3.56000;-1.3577e-003
  78.34500;    3.57000;-1.3664e-003
  78.52900;    3.58000;-1.3727e-003
  78.72600;    3.59000;-1.3808e-003
  78.92000;    3.60000;-1.3882e-003
  79.12500;    3.61000;-1.3969e-003
  79.30800;    3.62000;-1.4038e-003
  79.50200;    3.63000;-1.4113e-003
  79.71000;    3.64000;-1.4194e-003
  79.89400;    3.65000;-1.4268e-003
  80.10100;    3.66000;-1.4343e-003
  80.29600;    3.67000;-1.4430e-003
  80.50700;    3.68000;-1.4505e-003
  80.70000;    3.69000;-1.4591e-003
  80.90300;    3.70000;-1.4666e-003
  81.09700;    3.71000;-1.4735e-003
  81.28400;    3.72000;-1.4833e-003
  81.50800;    3.73000;-1.4896e-003
  81.71000;    3.74000;-1.4983e-003
  81.89800;    3.75000;-1.5063e-003
  82.10200;    3.76000;-1.5127e-003
  82.30500;    3.77000;-1.5207e-003
  82.51200;    3.78000;-1.5305e-003
  82.70900;    3.79000;-1.5386e-003
  82.91200;    3.80000;-1.5467e-003
  83.11700;    3.81000;-1.5547e-003
  83.31900;    3.82000;-1.5628e-003
  83.51100;    3.83000;-1.5714e-003
  83.71700;    3.84000;-1.5801e-003
  83.92300;    3.85000;-1.5876e-003
  84.12700;    3.86000;-1.5950e-003
  84.34200;    3.87000;-1.6025e-003
  84.54400;    3.88000;-1.6118e-003
  84.74100;    3.89000;-1.6198e-003
  84.94900;    3.90000;-1.6279e-003
  85.16900;    3.91000;-1.6354e-003
  85.37600;    3.92000;-1.6452e-003
  85.58600;    3.93000;-1.6532e-003
  85.78800;    3.94000;-1.6619e-003
  85.99100;    3.95000;-1.6688e-003
  86.19800;    3.96000;-1.6774e-003
  86.40500;    3.97000;-1.6861e-003
  86.61000;    3.98000;-1.6935e-003
  86.82900;    3.99000;-1.7016e-003
  87.02800;    4.00000;-1.7103e-003
  87.24200;    4.01000;-1.7206e-003
  87.45600;    4.02000;-1.7287e-003
  87.66800;    4.03000;-1.7362e-003
  87.87400;    4.04000;-1.7460e-003
  88.08300;    4.05000;-1.7540e-003
  88.31000;    4.06000;-1.7621e-003
  88.51500;    4.07000;-1.7696e-003
  88.72700;    4.08000;-1.7794e-003
  88.93900;    4.09000;-1.7869e-003
  89.14000;    4.10000;-1.7955e-003
  89.36100;    4.11000;-1.8047e-003
  89.56500;    4.12000;-1.8122e-003
  89.79500;    4.13000;-1.8203e-003
  90.00900;    4.14000;-1.8318e-003
  90.22200;    4.15000;-1.8393e-003
  90.42800;    4.16000;-1.8474e-003
  90.64400;    4.17000;-1.8554e-003
  90.87000;    4.18000;-1.8641e-003
  91.08600;    4.19000;-1.8727e-003
  91.30300;    4.20000;-1.8813e-003
  91.51500;    4.21000;-1.8911e-003
  91.74100;    4.22000;-1.8992e-003
  91.95800;    4.23000;-1.9078e-003
  92.16100;    4.24000;-1.9165e-003
  92.38700;    4.25000;-1.9251e-003
  92.60100;    4.26000;-1.9343e-003
  92.84100;    4.27000;-1.9441e-003
  93.03800;    4.28000;-1.9505e-003
  93.25800;    4.29000;-1.9603e-003
  93.48100;    4.30000;-1.9700e-003
  93.69700;    4.31000;-1.9787e-003
  93.91500;    4.32000;-1.9856e-003
  94.13600;    4.33000;-1.9960e-003
  94.35400;    4.34000;-2.0040e-003
  94.57600;    4.35000;-2.0132e-003
  94.79100;    4.36000;-2.0219e-003
  95.01900;    4.37000;-2.0317e-003
  95.24700;    4.38000;-2.0421e-003
  95.46100;    4.39000;-2.0501e-003
  95.68600;    4.40000;-2.0599e-003
  95.91400;    4.41000;-2.0668e-003
  96.12700;    4.42000;-2.0755e-003
  96.34700;    4.43000;-2.0864e-003
  96.57500;    4.44000;-2.0950e-003
  96.79900;    4.45000;-2.1043e-003
  97.01200;    4.46000;-2.1123e-003
  97.22800;    4.47000;-2.1210e-003
  97.47400;    4.48000;-2.1302e-003
  97.69300;    4.49000;-2.1400e-003
  97.91300;    4.50000;-2.1486e-003
  98.14000;    4.51000;-2.1567e-003
  98.36800;    4.52000;-2.1653e-003
  98.57800;    4.53000;-2.1745e-003
  98.81200;    4.54000;-2.1866e-003
  99.04000;    4.55000;-2.1947e-003
  99.26400;    4.56000;-2.2028e-003
  99.48200;    4.57000;-2.2131e-003
  99.73100;    4.58000;-2.2229e-003
  99.94600;    4.59000;-2.2321e-003
 100.17100;    4.60000;-2.2402e-003
 100.40700;    4.61000;-2.2494e-003
 100.63800;    4.62000;-2.2575e-003
 100.85700;    4.63000;-2.2673e-003
 101.08100;    4.64000;-2.2771e-003
 101.31300;    4.65000;-2.2857e-003
 101.53300;    4.66000;-2.2932e-003
 101.76900;    4.67000;-2.3047e-003
 102.00200;    4.68000;-2.3139e-003
 102.23500;    4.69000;-2.3226e-003
 102.46500;    4.70000;-2.3335e-003
 102.68900;    4.71000;-2.3427e-003
 102.92000;    4.72000;-2.3497e-003
 103.13800;    4.73000;-2.3594e-003
 103.36600;    4.74000;-2.3687e-003
 103.61000;    4.75000;-2.3773e-003
 103.84600;    4.76000;-2.3883e-003
 104.07200;    4.77000;-2.3963e-003
 104.30200;    4.78000;-2.4055e-003
 104.53600;    4.79000;-2.4153e-003
 104.77800;    4.80000;-2.4257e-003
 105.00100;    4.81000;-2.4332e-003
 105.23100;    4.82000;-2.4435e-003
 105.46400;    4.83000;-2.4522e-003
 105.69900;    4.84000;-2.4620e-003
 105.94100;    4.85000;-2.4712e-003
 106.16800;    4.86000;-2.4804e-003
 106.38600;    4.87000;-2.4902e-003
 106.63100;    4.88000;-2.4983e-003
 106.86500;    4.89000;-2.5069e-003
 107.10600;    4.90000;-2.5167e-003
 107.34000;    4.91000;-2.5277e-003
 107.57400;    4.92000;-2.5357e-003
 107.80800;    4.93000;-2.5455e-003
 108.03400;    4.94000;-2.5536e-003
 108.28000;    4.95000;-2.5645e-003
 108.51400;    4.96000;-2.5714e-003
 108.74800;    4.97000;-2.5818e-003
 109.00000;    4.98000;-2.5904e-003
 109.22400;    4.99000;-2.6008e-003
 109.45600;    5.00000;-2.6089e-003
 109.70800;    5.01000;-2.6192e-003
 109.94300;    5.02000;-2.6285e-003
 110.17500;    5.03000;-2.6365e-003
 110.42400;    5.04000;-2.6457e-003
 110.65000;    5.05000;-2.6550e-003
 110.89400;    5.06000;-2.6653e-003
 111.12800;    5.07000;-2.6728e-003
 111.37200;    5.08000;-2.6826e-003
 111.61000;    5.09000;-2.6912e-003
 111.84700;    5.10000;-2.7010e-003
 112.08100;    5.11000;-2.7097e-003
 112.33000;    5.12000;-2.7189e-003
 112.57700;    5.13000;-2.7298e-003
 112.81400;    5.14000;-2.7391e-003
 113.06100;    5.15000;-2.7471e-003
 113.28500;    5.16000;-2.7563e-003
 113.53400;    5.17000;-2.7650e-003
 113.78000;    5.18000;-2.7748e-003
 114.01300;    5.19000;-2.7851e-003
 114.26300;    5.20000;-2.7932e-003
 114.50300;    5.21000;-2.8030e-003
 114.73700;    5.22000;-2.8105e-003
 114.97800;    5.23000;-2.8209e-003
 115.22600;    5.24000;-2.8283e-003
 115.46600;    5.25000;-2.8387e-003
 115.70600;    5.26000;-2.8479e-003
 115.95400;    5.27000;-2.8577e-003
 116.19100;    5.28000;-2.8658e-003
 116.43300;    5.29000;-2.8750e-003
 116.68800;    5.30000;-2.8842e-003
 116.92000;    5.31000;-2.8934e-003
 117.17000;    5.32000;-2.9021e-003
 117.42400;    5.33000;-2.9113e-003
 117.65800;    5.34000;-2.9194e-003
 117.90100;    5.35000;-2.9303e-003
 118.14800;    5.36000;-2.9389e-003
 118.38800;    5.37000;-2.9487e-003
 118.63700;    5.38000;-2.9562e-003
 118.88700;    5.39000;-2.9643e-003
 119.12300;    5.40000;-2.9752e-003
 119.38000;    5.41000;-2.9868e-003
 119.62000;    5.42000;-2.9942e-003
 119.87100;    5.43000;-3.0063e-003
 120.11000;    5.44000;-3.0133e-003
 120.36500;    5.45000;-3.0213e-003
 120.62100;    5.46000;-3.0323e-003
 120.84800;    5.47000;-3.0397e-003
 121.10200;    5.48000;-3.0484e-003
 121.35800;    5.49000;-3.0582e-003
 121.61100;    5.50000;-3.0662e-003
 121.84800;    5.51000;-3.0749e-003
 122.10100;    5.52000;-3.0818e-003
 122.34400;    5.53000;-3.0922e-003
 122.60800;    5.54000;-3.1020e-003
 122.83900;    5.55000;-3.1094e-003
 123.09000;    5.56000;-3.1198e-003
 123.34900;    5.57000;-3.1279e-003
 123.59900;    5.58000;-3.1371e-003
 123.84500;    5.59000;-3.1434e-003
 124.08500;    5.60000;-3.1527e-003
 124.35100;    5.61000;-3.1619e-003
 124.58900;    5.62000;-3.1717e-003
 124.83900;    5.63000;-3.1791e-003
 125.09100;    5.64000;-3.1884e-003
 125.33000;    5.65000;-3.1976e-003
 125.60400;    5.66000;-3.2068e-003
 125.85000;    5.67000;-3.2149e-003
 126.09300;    5.68000;-3.2247e-003
 126.35400;    5.69000;-3.2316e-003
 126.59900;    5.70000;-3.2402e-003
 126.84300;    5.71000;-3.2488e-003
 127.09600;    5.72000;-3.2569e-003
 127.35000;    5.73000;-3.2673e-003
 127.60300;    5.74000;-3.2736e-003
 127.86300;    5.75000;-3.2840e-003
 128.10600;    5.76000;-3.2915e-003
 128.35001;    5.77000;-3.3001e-003
 128.61600;    5.78000;-3.3093e-003
 128.87100;    5.79000;-3.3174e-003
 129.11400;    5.80000;-3.3266e-003
 129.37199;    5.81000;-3.3341e-003
 129.61900;    5.82000;-3.3433e-003
 129.87100;    5.83000;-3.3531e-003
 130.10699;    5.84000;-3.3618e-003
 130.38100;    5.85000;-3.3704e-003
 130.62700;    5.86000;-3.3767e-003
 130.88901;    5.87000;-3.3877e-003
 131.15100;    5.88000;-3.3940e-003
 131.38699;    5.89000;-3.4050e-003
 131.63499;    5.90000;-3.4124e-003
 131.88300;    5.91000;-3.4211e-003
 132.13300;    5.92000;-3.4286e-003
 132.37300;    5.93000;-3.4366e-003
 132.63300;    5.94000;-3.4464e-003
 132.87199;    5.95000;-3.4545e-003
 133.12700;    5.96000;-3.4631e-003
 133.36501;    5.97000;-3.4700e-003
 133.61099;    5.98000;-3.4804e-003
 133.84500;    5.99000;-3.4868e-003
 134.08800;    6.00000;-3.4977e-003
 134.32600;    6.01000;-3.5046e-003
 134.55600;    6.02000;-3.5138e-003
 134.80299;    6.03000;-3.5230e-003
 135.04100;    6.04000;-3.5300e-003
 135.25301;    6.05000;-3.5374e-003
 135.48900;    6.06000;-3.5467e-003
 135.72200;    6.07000;-3.5559e-003
 135.95200;    6.08000;-3.5634e-003
 136.18401;    6.09000;-3.5726e-003
 136.39900;    6.10000;-3.5801e-003
 136.61400;    6.11000;-3.5904e-003
 136.83900;    6.12000;-3.5979e-003
 137.06700;    6.13000;-3.6060e-003
 137.30000;    6.14000;-3.6141e-003
 137.51100;    6.15000;-3.6215e-003
 137.73801;    6.16000;-3.6313e-003
 137.95300;    6.17000;-3.6383e-003
 138.17700;    6.18000;-3.6469e-003
 138.40700;    6.19000;-3.6561e-003
