Temperature, C	Time, min	dL/L0_corr
468.26000999999997	85.44	0.0026925
468.311	85.45	0.0026965999999999995
468.35699000000005	85.46	0.0026921999999999996
468.40601	85.47	0.0026909000000000004
468.47	85.48	0.0026908
468.51599000000004	85.49	0.0026959000000000006
468.55499000000003	85.5	0.0026975000000000002
468.60500999999994	85.51	0.0027023
468.664	85.52	0.0027007
468.72101	85.53	0.0027
468.75699000000003	85.54	0.002698
468.802	85.55	0.002702
468.85500999999994	85.56	0.0027029000000000003
468.90700999999996	85.57	0.0026993
468.95599000000004	85.58	0.0026983
469.00299	85.59	0.0027029
469.05099	85.6	0.0027055
469.10699000000005	85.61	0.0027061000000000003
469.14899	85.62	0.0027059
469.21399	85.63	0.0027008000000000006
469.255	85.64	0.0027053000000000003
469.30800999999997	85.65	0.0027112000000000004
469.35101	85.66	0.0027121000000000003
469.39999000000006	85.67	0.0027148000000000003
469.453	85.68	0.0027147000000000004
469.51199	85.69	0.0027105
469.55701	85.7	0.0027099000000000003
469.60699000000005	85.71	0.002713
469.64999000000006	85.72	0.002717
469.69699	85.73	0.0027116000000000006
469.76000999999997	85.74	0.0027104
469.81299	85.75	0.0027124999999999996
469.866	85.76	0.0027144000000000005
469.90700999999996	85.77	0.0027147000000000004
469.95901	85.78	0.0027187
470.01599000000004	85.79	0.0027190999999999995
470.06699000000003	85.8	0.0027213000000000007
470.11301	85.81	0.0027264000000000004
470.16599	85.82	0.0027245
470.207	85.83	0.0027223
470.25100999999995	85.84	0.002724699999999999
470.311	85.85	0.0027263
470.35699000000005	85.86	0.0027248000000000003
470.409	85.87	0.002725
470.457	85.88	0.0027231
470.51199	85.89	0.0027254000000000002
470.564	85.9	0.0027284000000000006
470.616	85.91	0.0027282999999999995
470.664	85.92	0.0027305
470.70099000000005	85.93	0.0027342000000000004
470.755	85.94	0.0027335999999999992
470.80701	85.95	0.0027305000000000003
470.854	85.96	0.0027311
470.91101	85.97	0.0027329
470.95901	85.98	0.0027329999999999998
470.996	85.99	0.0027323000000000004
471.05899000000005	86.0	0.0027328000000000005
471.10599	86.01	0.0027371999999999995
471.16199000000006	86.02	0.0027381000000000003
471.207	86.03	0.002739900000000001
471.258	86.04	0.0027357999999999996
471.30499000000003	86.05	0.002734500000000001
471.35699000000005	86.06	0.0027349
471.41299000000004	86.07	0.0027403000000000006
471.452	86.08	0.0027354
471.51000999999997	86.09	0.0027390999999999995
471.56299	86.1	0.0027407000000000004
471.61099	86.11	0.0027424
471.66599	86.12	0.0027446
471.70401	86.13	0.0027445
471.76000999999997	86.14	0.0027451000000000003
471.81299	86.15	0.0027441999999999996
471.86099	86.16	0.0027441
471.90700999999996	86.17	0.0027475
471.95800999999994	86.18	0.002746899999999999
472.01099000000005	86.19	0.0027451999999999997
472.05701	86.2	0.0027494999999999998
472.112	86.21	0.0027580999999999994
472.16199000000006	86.22	0.0027537000000000004
472.20999000000006	86.23	0.0027558
472.258	86.24	0.002754699999999999
472.30800999999997	86.25	0.0027536
472.36301	86.26	0.0027535
472.40302	86.27	0.002756699999999999
472.46799000000004	86.28	0.0027591000000000004
472.50699000000003	86.29	0.0027569000000000005
472.55499000000003	86.3	0.0027563
472.603	86.31	0.0027610000000000004
472.65302	86.32	0.002758600000000001
472.698	86.33	0.002758600000000001
472.76199	86.34	0.0027612
472.81	86.35	0.0027656
472.85500999999994	86.36	0.0027618999999999994
472.91299000000004	86.37	0.0027592000000000007
472.96300999999994	86.38	0.0027615
473.009	86.39	0.0027637
473.06	86.4	0.002766600000000001
473.11301	86.41	0.0027675
473.15601	86.42	0.0027663999999999996
473.20000999999996	86.43	0.0027660000000000002
473.259	86.44	0.002773299999999999
473.30899000000005	86.45	0.0027683000000000004
473.349	86.46	0.002770499999999999
473.41	86.47	0.0027710000000000005
473.466	86.48	0.002768500000000001
473.508	86.49	0.0027711000000000003
473.565	86.5	0.0027743000000000004
473.60999000000004	86.51	0.0027701999999999996
473.65399	86.52	0.0027713999999999994
473.70499	86.53	0.0027730000000000003
473.76199	86.54	0.0027763000000000006
473.815	86.55	0.0027771000000000002
473.85500999999994	86.56	0.0027757999999999997
473.91101	86.57	0.0027745
473.95999000000006	86.58	0.002776699999999999
474.01500999999996	86.59	0.0027779999999999992
474.065	86.6	0.0027809999999999996
474.10999000000004	86.61	0.002780499999999999
474.15200999999996	86.62	0.0027803999999999993
474.20401	86.63	0.0027831
474.254	86.64	0.0027811
474.30800999999997	86.65	0.0027822000000000007
474.35101	86.66	0.0027845
474.405	86.67	0.0027843
474.461	86.68	0.002784300000000001
474.50600999999995	86.69	0.0027826
474.55399000000006	86.7	0.0027841999999999997
474.60900999999996	86.71	0.0027877000000000006
474.659	86.72	0.002781800000000001
474.71300999999994	86.73	0.0027811000000000003
474.75600999999995	86.74	0.0027833
474.80099	86.75	0.0027865
474.86400999999995	86.76	0.0027853
474.90799000000004	86.77	0.0027887
474.957	86.78	0.002794500000000001
475.005	86.79	0.0027947
475.05499000000003	86.8	0.0027952999999999997
475.112	86.81	0.0028003999999999998
475.15601	86.82	0.0027987999999999997
475.20499	86.83	0.0027983999999999995
475.263	86.84	0.0027963999999999992
475.30899000000005	86.85	0.0027990000000000003
475.353	86.86	0.0028022000000000004
475.41199000000006	86.87	0.0027997000000000005
475.46200999999996	86.88	0.0027993999999999996
475.50201	86.89	0.0027996000000000006
475.54999000000004	86.9	0.0027990000000000007
475.60999000000004	86.91	0.0028045000000000006
475.65399	86.92	0.0028039999999999996
475.70401	86.93	0.0028054
475.75699000000003	86.94	0.0028036
475.81201	86.95	0.0028079999999999997
475.85999000000004	86.96	0.002809599999999999
475.90399	86.97	0.0028079999999999997
475.95099000000005	86.98	0.0028055999999999992
476.013	86.99	0.0028103
476.06	87.0	0.0028101000000000003
476.112	87.01	0.0028073
476.16199000000006	87.02	0.0028095000000000004
476.20999000000006	87.03	0.0028110999999999995
476.26000999999997	87.04	0.0028144000000000003
476.30899000000005	87.05	0.0028178000000000005
476.35999000000004	87.06	0.0028095000000000004
476.41699000000006	87.07	0.0028100999999999994
476.474	87.08	0.002816
476.51401	87.09	0.0028181
476.564	87.1	0.0028142
476.60900999999996	87.11	0.0028184000000000004
476.659	87.12	0.0028186
476.716	87.13	0.0028131
476.76500999999996	87.14	0.0028133999999999998
476.80899000000005	87.15	0.0028210999999999996
476.85900999999996	87.16	0.002825700000000001
476.91500999999994	87.17	0.0028241
476.95800999999994	87.18	0.002820799999999999
477.009	87.19	0.002823299999999999
477.06201	87.2	0.002824899999999999
477.108	87.21	0.002827099999999999
477.155	87.22	0.0028233
477.211	87.23	0.002827300000000001
477.26199	87.24	0.002829700000000001
477.29999000000004	87.25	0.0028236999999999993
477.35000999999994	87.26	0.0028274
477.405	87.27	0.0028314000000000004
477.45901	87.28	0.0028296
477.505	87.29	0.0028299
477.55301	87.3	0.002829
477.61099	87.31	0.0028299999999999996
477.65799000000004	87.32	0.0028367
477.71200999999996	87.33	0.0028346
477.76000999999997	87.34	0.0028348999999999996
477.80701	87.35	0.0028306999999999994
477.86400999999995	87.36	0.0028298
477.89899	87.37	0.0028317999999999998
477.952	87.38	0.0028328
478.00699000000003	87.39	0.0028392999999999995
478.05701	87.4	0.0028400999999999995
478.10900999999996	87.41	0.0028423999999999993
478.16101	87.42	0.0028400000000000005
478.20999000000006	87.43	0.0028445
478.26199	87.44	0.0028431000000000003
478.306	87.45	0.0028416
478.35500999999994	87.46	0.0028426999999999997
478.40601	87.47	0.0028445000000000007
478.46399	87.48	0.0028442000000000007
478.513	87.49	0.002843300000000001
478.55800999999997	87.5	0.0028441000000000004
478.604	87.51	0.0028466999999999998
478.66	87.52	0.0028468
478.70800999999994	87.53	0.0028498
478.755	87.54	0.0028528
478.79900999999995	87.55	0.002848
478.85199000000006	87.56	0.0028517000000000004
478.90200999999996	87.57	0.002848399999999999
478.95599000000004	87.58	0.0028512000000000008
479.01401	87.59	0.0028495
479.06	87.6	0.0028565000000000005
479.10599	87.61	0.0028559
479.16	87.62	0.0028568
479.20800999999994	87.63	0.0028566
479.25299	87.64	0.0028562000000000006
479.29599	87.65	0.0028573999999999995
479.353	87.66	0.0028564000000000003
479.409	87.67	0.0028583
479.45999000000006	87.68	0.0028606999999999994
479.50100999999995	87.69	0.002861
479.552	87.7	0.0028635
479.60599	87.71	0.0028588999999999997
479.655	87.72	0.0028572
479.70599000000004	87.73	0.0028642999999999993
479.76000999999997	87.74	0.0028665
479.80399000000006	87.75	0.0028667999999999996
479.85900999999996	87.76	0.0028620999999999994
479.901	87.77	0.0028643999999999996
479.95099000000005	87.78	0.0028659999999999996
480.01000999999997	87.79	0.0028655
480.065	87.8	0.0028639999999999994
480.10500999999994	87.81	0.0028640999999999996
480.155	87.82	0.0028672000000000003
480.20599000000004	87.83	0.0028693999999999994
480.25600999999995	87.84	0.002869300000000001
480.293	87.85	0.002874
480.35101	87.86	0.0028741
480.405	87.87	0.0028751000000000002
480.44901	87.88	0.002875999999999999
480.508	87.89	0.0028751
480.55099	87.9	0.002878
480.60599	87.91	0.0028771
480.65700999999996	87.92	0.0028757
480.70901	87.93	0.0028745999999999997
480.767	87.94	0.0028769
480.80499000000003	87.95	0.002875
480.858	87.96	0.0028815000000000004
480.90799000000004	87.97	0.0028797999999999996
480.95901	87.98	0.0028799999999999997
481.017	87.99	0.0028807999999999993
481.06201	88.0	0.0028785
481.10500999999994	88.01	0.002882299999999999
481.14999000000006	88.02	0.002883899999999999
481.203	88.03	0.0028840999999999997
481.255	88.04	0.0028861
481.297	88.05	0.0028874
481.349	88.06	0.0028883000000000003
481.401	88.07	0.0028837
481.44901	88.08	0.002887
481.50299	88.09	0.002889
481.55399000000006	88.1	0.0028896000000000004
481.59698	88.11	0.0028814999999999995
481.65601	88.12	0.0028868
481.70599000000004	88.13	0.0028930999999999996
481.75100999999995	88.14	0.0028892999999999996
481.79900999999995	88.15	0.0028905
481.85699000000005	88.16	0.0028931999999999994
481.90399	88.17	0.0028971000000000005
481.95401	88.18	0.0028948999999999997
482.009	88.19	0.0028951999999999997
482.05701	88.2	0.0029010999999999993
482.10699000000005	88.21	0.0028955000000000005
482.16500999999994	88.22	0.0028955000000000005
482.20800999999994	88.23	0.0028999000000000004
482.258	88.24	0.0028980999999999994
482.30800999999997	88.25	0.002900699999999999
482.366	88.26	0.0029061
482.40601	88.27	0.0029024000000000003
482.46799000000004	88.28	0.0029048999999999998
482.50699000000003	88.29	0.0029079000000000006
482.55800999999997	88.3	0.0029026000000000004
482.603	88.31	0.0029067999999999993
482.65200999999996	88.32	0.0029092000000000007
482.707	88.33	0.0029082000000000005
482.75699000000003	88.34	0.0029058
482.80499000000003	88.35	0.0029081
482.85699000000005	88.36	0.0029144
482.89899	88.37	0.0029062
482.95999000000006	88.38	0.0029076
483.01099000000005	88.39	0.002912100000000001
483.061	88.4	0.002916
483.108	88.41	0.0029146000000000003
483.15799000000004	88.42	0.0029138
483.20599000000004	88.43	0.0029123000000000005
483.25699000000003	88.44	0.0029173999999999997
483.32000999999997	88.45	0.002913199999999999
483.36400999999995	88.46	0.0029143
483.414	88.47	0.002918
483.46399	88.48	0.0029199000000000004
483.513	88.49	0.0029172
483.55899000000005	88.5	0.0029171
483.60999000000004	88.51	0.0029167999999999998
483.65799000000004	88.52	0.0029201000000000006
483.71700999999996	88.53	0.0029265999999999997
483.76401	88.54	0.0029248
483.811	88.55	0.0029170999999999997
483.858	88.56	0.002922299999999999
483.90601	88.57	0.0029265999999999997
483.95800999999994	88.58	0.0029259999999999998
484.008	88.59	0.002927
484.061	88.6	0.0029305
484.10900999999996	88.61	0.0029303999999999992
484.15700999999996	88.62	0.002927
484.20499	88.63	0.0029302000000000004
484.25201	88.64	0.0029287999999999996
484.30800999999997	88.65	0.0029278
484.366	88.66	0.002929
484.41199000000006	88.67	0.0029306000000000002
484.46200999999996	88.68	0.0029354000000000003
484.504	88.69	0.0029328
484.55301	88.7	0.002932400000000001
484.60599	88.71	0.0029321
484.64899	88.72	0.0029352
484.703	88.73	0.0029396999999999995
484.75299	88.74	0.0029353999999999995
484.80499000000003	88.75	0.0029373000000000003
484.849	88.76	0.0029359999999999994
484.90200999999996	88.77	0.0029407000000000005
484.948	88.78	0.0029406000000000007
485.01500999999996	88.79	0.0029404
485.05301	88.8	0.0029425000000000007
485.10000999999994	88.81	0.0029445
485.14499000000006	88.82	0.0029460000000000007
485.20000999999996	88.83	0.0029385
485.25	88.84	0.0029468
485.30701	88.85	0.0029503999999999997
485.353	88.86	0.0029477
485.40399	88.87	0.0029464
485.457	88.88	0.0029502
485.49899000000005	88.89	0.0029498
485.55899000000005	88.9	0.0029444000000000002
485.603	88.91	0.0029479
485.659	88.92	0.0029519999999999998
485.70999000000006	88.93	0.0029568999999999993
485.75299	88.94	0.0029552999999999997
485.80899000000005	88.95	0.0029531999999999996
485.85500999999994	88.96	0.0029530999999999993
485.90200999999996	88.97	0.0029575999999999995
485.95499	88.98	0.0029535000000000004
486.021	88.99	0.0029554000000000004
486.052	89.0	0.0029573000000000004
486.10500999999994	89.01	0.0029564
486.151	89.02	0.0029561
486.20599000000004	89.03	0.0029622000000000008
486.255	89.04	0.0029648999999999995
486.306	89.05	0.0029609999999999992
486.36301	89.06	0.0029616999999999994
486.40200999999996	89.07	0.0029598999999999997
486.45499	89.08	0.0029625
486.51000999999997	89.09	0.0029628
486.55399000000006	89.1	0.0029661000000000006
486.599	89.11	0.0029640000000000005
486.647	89.12	0.0029688999999999996
486.703	89.13	0.002968900000000001
486.75299	89.14	0.0029713000000000005
486.80301	89.15	0.0029653000000000006
486.86301	89.16	0.002966700000000001
486.90799000000004	89.17	0.0029686
486.95499	89.18	0.0029698
487.004	89.19	0.0029686
487.06299	89.2	0.0029730999999999994
487.10999000000004	89.21	0.0029751000000000005
487.155	89.22	0.0029733000000000008
487.207	89.23	0.0029737
487.26000999999997	89.24	0.002975300000000001
487.306	89.25	0.0029765
487.36099	89.26	0.0029703999999999998
487.41500999999994	89.27	0.0029714
487.457	89.28	0.002977999999999999
487.504	89.29	0.0029793999999999997
487.55301	89.3	0.0029771999999999993
487.604	89.31	0.002976999999999999
487.655	89.32	0.0029827000000000005
487.70499	89.33	0.002981900000000001
487.75201	89.34	0.0029816000000000005
487.80499000000003	89.35	0.0029847
487.85999000000004	89.36	0.0029884000000000004
487.90302	89.37	0.0029855000000000003
487.95000999999996	89.38	0.0029871999999999998
488.004	89.39	0.0029855999999999993
488.05099	89.4	0.0029873
488.10500999999994	89.41	0.0029866999999999997
488.15700999999996	89.42	0.0029846000000000004
488.20800999999994	89.43	0.0029899999999999996
488.258	89.44	0.0029838
488.30499000000003	89.45	0.0029869000000000007
488.362	89.46	0.0029883
488.40601	89.47	0.0029889
488.45901	89.48	0.0029923999999999997
488.508	89.49	0.0029923999999999997
488.552	89.5	0.0029970000000000005
488.60599	89.51	0.0029979000000000004
488.655	89.52	0.0029915000000000007
488.70599000000004	89.53	0.0029898999999999998
488.76099000000005	89.54	0.0029949999999999994
488.81	89.55	0.0029974000000000008
488.86400999999995	89.56	0.0030025000000000004
488.90399	89.57	0.002999
488.96700999999996	89.58	0.003000799999999999
489.01099000000005	89.59	0.0030033
489.06	89.6	0.0030036
489.10101	89.61	0.0029977000000000003
489.16	89.62	0.0030012
489.207	89.63	0.003002700000000001
489.25699000000003	89.64	0.0030028
489.30800999999997	89.65	0.0030054
489.35699000000005	89.66	0.0030031999999999993
489.405	89.67	0.0030058000000000003
489.45499	89.68	0.0030065000000000005
489.5	89.69	0.0030076
489.55499000000003	89.7	0.0030069
489.599	89.71	0.0030080999999999997
489.659	89.72	0.0030102999999999996
489.702	89.73	0.0030097999999999995
489.758	89.74	0.0030115
489.802	89.75	0.0030123000000000003
489.849	89.76	0.0030161999999999993
489.89899	89.77	0.0030143000000000006
489.952	89.78	0.003013899999999999
490.0	89.79	0.0030131999999999993
490.047	89.8	0.0030125
490.10500999999994	89.81	0.0030132000000000006
490.15399	89.82	0.003011700000000001
490.198	89.83	0.0030178
490.25201	89.84	0.0030146
490.30899000000005	89.85	0.0030252
490.35999000000004	89.86	0.0030213999999999996
490.40799000000004	89.87	0.0030216999999999996
490.45800999999994	89.88	0.0030199
490.5	89.89	0.0030235
490.55499000000003	89.9	0.0030234
490.603	89.91	0.0030209
490.66	89.92	0.0030214000000000005
490.70599000000004	89.93	0.0030266
490.75600999999995	89.94	0.0030276
490.80800999999997	89.95	0.0030305999999999996
490.85699000000005	89.96	0.0030292999999999995
490.90601	89.97	0.0030288999999999993
490.96700999999996	89.98	0.0030301999999999994
491.013	89.99	0.0030304999999999993
491.06	90.0	0.0030299
491.10999000000004	90.01	0.0030334000000000003
491.15399	90.02	0.0030336000000000004
491.20599000000004	90.03	0.0030328000000000004
491.258	90.04	0.0030334000000000003
491.30701	90.05	0.0030391000000000003
491.35500999999994	90.06	0.0030383000000000003
491.41500999999994	90.07	0.003037
491.452	90.08	0.0030340000000000002
491.50201	90.09	0.0030353000000000003
491.54900999999995	90.1	0.0030391000000000003
491.604	90.11	0.0030396
491.647	90.12	0.0030396
491.703	90.13	0.0030389999999999996
491.74799	90.14	0.0030410999999999997
491.80099	90.15	0.0030416
491.84698	90.16	0.0030441
491.901	90.17	0.0030434
491.94600999999994	90.18	0.0030435999999999996
492.00699000000003	90.19	0.003045199999999999
492.052	90.2	0.0030472999999999993
492.104	90.21	0.0030427
492.15399	90.22	0.0030451999999999996
492.20000999999996	90.23	0.0030445999999999997
492.25600999999995	90.24	0.003044899999999999
492.30899000000005	90.25	0.0030456999999999993
492.353	90.26	0.0030506000000000005
492.40200999999996	90.27	0.0030524999999999997
492.453	90.28	0.0030526999999999998
492.50299	90.29	0.003051
492.55301	90.3	0.003049300000000001
492.60500999999994	90.31	0.0030547000000000005
492.65399	90.32	0.0030546999999999996
492.70499	90.33	0.0030556999999999997
492.76800999999995	90.34	0.0030594999999999997
492.81299	90.35	0.0030596999999999994
492.86099	90.36	0.0030530999999999996
492.91199000000006	90.37	0.0030553999999999998
492.95901	90.38	0.0030632999999999997
493.00600999999995	90.39	0.0030579000000000005
493.05800999999997	90.4	0.0030616999999999997
493.112	90.41	0.0030569000000000004
493.15601	90.42	0.0030622999999999996
493.20401	90.43	0.0030651
493.24799	90.44	0.0030676
493.31201	90.45	0.0030596
493.358	90.46	0.0030653
493.40799000000004	90.47	0.0030593
493.45499	90.48	0.0030659000000000007
493.505	90.49	0.0030721999999999998
493.55399000000006	90.5	0.0030711999999999996
493.60500999999994	90.51	0.0030711000000000002
493.66101	90.52	0.0030725
493.71399	90.53	0.0030722000000000006
493.75699000000003	90.54	0.003073
493.80499000000003	90.55	0.0030735
493.85699000000005	90.56	0.0030713999999999993
493.90399	90.57	0.0030743999999999997
493.96300999999994	90.58	0.0030716999999999993
494.01500999999996	90.59	0.0030765000000000002
494.061	90.6	0.0030775999999999998
494.10199000000006	90.61	0.0030776000000000006
494.14800999999994	90.62	0.0030783
494.203	90.63	0.0030781999999999997
494.255	90.64	0.0030803999999999996
494.31201	90.65	0.0030787
494.35101	90.66	0.0030751000000000003
494.39999000000006	90.67	0.0030832999999999998
494.45099000000005	90.68	0.0030852
494.504	90.69	0.0030847
494.55800999999997	90.7	0.0030874000000000006
494.60199000000006	90.71	0.0030873999999999997
494.65799000000004	90.72	0.0030827999999999993
494.70499	90.73	0.0030869999999999995
494.75201	90.74	0.0030869000000000005
494.80899000000005	90.75	0.0030899000000000005
494.849	90.76	0.0030905999999999998
494.91299000000004	90.77	0.0030914999999999996
494.96300999999994	90.78	0.0030957000000000007
495.01599000000004	90.79	0.0030956000000000004
495.061	90.8	0.0030841999999999996
495.112	90.81	0.0030875999999999994
495.164	90.82	0.0030929000000000004
495.21300999999994	90.83	0.0030919000000000003
495.263	90.84	0.0030943
495.30701	90.85	0.0030954000000000003
495.35999000000004	90.86	0.0030941
495.40399	90.87	0.0030965999999999997
495.45800999999994	90.88	0.0030944999999999996
495.50299	90.89	0.0030965000000000003
495.55701	90.9	0.0030948000000000004
495.59799000000004	90.91	0.0031011
495.655	90.92	0.003100200000000001
495.70599000000004	90.93	0.0031048000000000004
495.758	90.94	0.0031042000000000005
495.80099	90.95	0.0031056
495.84799000000004	90.96	0.003109100000000001
495.89499000000006	90.97	0.003107200000000001
495.952	90.98	0.0031078999999999994
496.01000999999997	90.99	0.0031051000000000004
496.05301	91.0	0.0031034000000000005
496.10101	91.01	0.0031084
496.14999000000006	91.02	0.0031098999999999996
496.19699	91.03	0.0031092999999999997
496.25699000000003	91.04	0.0031116000000000004
496.30899000000005	91.05	0.0031157
496.35999000000004	91.06	0.0031154
496.405	91.07	0.0031158999999999996
496.45901	91.08	0.0031129999999999994
496.504	91.09	0.0031111
496.56699000000003	91.1	0.0031141
496.60900999999996	91.11	0.0031148
496.65799000000004	91.12	0.0031133999999999997
496.71300999999994	91.13	0.0031164
496.758	91.14	0.0031176999999999997
496.80800999999997	91.15	0.003118900000000001
496.854	91.16	0.003120600000000001
496.90302	91.17	0.0031222000000000003
496.96700999999996	91.18	0.0031227
497.01099000000005	91.19	0.0031265999999999993
497.06600999999995	91.2	0.0031249000000000003
497.11099	91.21	0.0031202
497.15399	91.22	0.0031212
497.20099000000005	91.23	0.0031268
497.25299	91.24	0.003123
497.302	91.25	0.0031260000000000003
497.35900999999996	91.26	0.0031284000000000004
497.401	91.27	0.0031257999999999998
497.448	91.28	0.0031259
497.50600999999995	91.29	0.003131800000000001
497.56	91.3	0.0031266999999999996
497.60699000000005	91.31	0.0031325000000000007
497.655	91.32	0.0031330999999999998
497.70401	91.33	0.003134299999999999
497.75600999999995	91.34	0.0031357
497.802	91.35	0.0031342
497.84799000000004	91.36	0.0031363
497.90200999999996	91.37	0.0031359000000000005
497.95000999999996	91.38	0.0031353
498.01401	91.39	0.0031407000000000006
498.05800999999997	91.4	0.0031377999999999996
498.104	91.41	0.0031383
498.15601	91.42	0.0031351
498.20800999999994	91.43	0.0031355000000000007
498.255	91.44	0.0031402000000000005
498.30899000000005	91.45	0.0031431000000000002
498.358	91.46	0.0031387999999999997
498.405	91.47	0.0031427
498.453	91.48	0.0031403
498.50299	91.49	0.0031472
498.55800999999997	91.5	0.003148900000000001
498.604	91.51	0.0031463000000000003
498.65601	91.52	0.0031438000000000004
498.70800999999994	91.53	0.003144299999999999
498.75299	91.54	0.0031466000000000003
498.80499000000003	91.55	0.0031520000000000003
498.85500999999994	91.56	0.0031557
498.91299000000004	91.57	0.0031473000000000004
498.95800999999994	91.58	0.0031534
499.0	91.59	0.0031517000000000003
499.056	91.6	0.0031514000000000004
499.104	91.61	0.0031509
499.15302	91.62	0.0031504999999999997
499.19699	91.63	0.0031543000000000005
499.25	91.64	0.003155700000000001
499.306	91.65	0.0031561000000000002
499.35000999999994	91.66	0.0031579
499.40399	91.67	0.003157
499.452	91.68	0.0031561999999999996
499.50299	91.69	0.0031626999999999996
499.55701	91.7	0.0031604999999999997
499.59698	91.71	0.0031601999999999993
499.65200999999996	91.72	0.0031625000000000004
499.70499	91.73	0.0031614999999999994
499.75	91.74	0.0031615000000000002
499.806	91.75	0.0031626000000000002
499.85599	91.76	0.0031650999999999997
499.905	91.77	0.0031609000000000003
499.95401	91.78	0.0031589
500.01401	91.79	0.0031668000000000004
500.05701	91.8	0.0031674000000000003
500.10000999999994	91.81	0.0031620999999999993
500.151	91.82	0.0031671999999999994
500.20099000000005	91.83	0.0031719
500.258	91.84	0.0031711000000000005
500.314	91.85	0.0031711000000000005
500.353	91.86	0.0031732999999999996
500.40399	91.87	0.0031739999999999997
500.45800999999994	91.88	0.0031715
500.5	91.89	0.0031725999999999994
500.55499000000003	91.9	0.0031745000000000002
500.608	91.91	0.0031769999999999993
500.65799000000004	91.92	0.0031697
500.70599000000004	91.93	0.0031725999999999994
500.754	91.94	0.0031757
500.80899000000005	91.95	0.0031763
500.85599	91.96	0.0031754999999999995
500.90302	91.97	0.0031800000000000005
500.961	91.98	0.0031811
501.00201	91.99	0.0031772000000000007
501.05399000000006	92.0	0.0031771000000000004
501.104	92.01	0.0031804
501.15700999999996	92.02	0.003176700000000001
501.20499	92.03	0.003177
501.25699000000003	92.04	0.0031822000000000005
501.30499000000003	92.05	0.0031834000000000003
501.35599	92.06	0.003182999999999999
501.40399	92.07	0.0031846
501.45599000000004	92.08	0.0031842
501.508	92.09	0.0031903
501.54900999999995	92.1	0.0031866999999999998
501.59799000000004	92.11	0.0031866999999999998
501.65601	92.12	0.0031839
501.71799000000004	92.13	0.0031880999999999997
501.76099000000005	92.14	0.0031856000000000002
501.80701	92.15	0.0031905
501.85199000000006	92.16	0.0031904999999999993
501.90302	92.17	0.0031906999999999994
501.957	92.18	0.0031839000000000004
502.01099000000005	92.19	0.0031918
502.064	92.2	0.0031912000000000004
502.11400999999995	92.21	0.0031934
502.151	92.22	0.0031934
502.207	92.23	0.0031938999999999995
502.259	92.24	0.0031931
502.31	92.25	0.0031945000000000007
502.35599	92.26	0.0031918
502.405	92.27	0.0031891000000000003
502.45401	92.28	0.0031936
502.504	92.29	0.0031907999999999997
502.55899000000005	92.3	0.0031930000000000005
502.599	92.31	0.0031888000000000003
502.65700999999996	92.32	0.0031912
502.70000999999996	92.33	0.0031907999999999997
502.75299	92.34	0.0031902
502.798	92.35	0.0031911000000000005
502.84799000000004	92.36	0.0031988
502.905	92.37	0.0031977000000000004
502.94699	92.38	0.0031959000000000007
502.996	92.39	0.0031958999999999998
503.047	92.4	0.0031940000000000002
503.095	92.41	0.003197
503.15302	92.42	0.0031964999999999993
503.20000999999996	92.43	0.0031964
503.24399000000005	92.44	0.0032004000000000004
503.30301	92.45	0.0032021000000000003
503.353	92.46	0.0031995000000000005
503.39899	92.47	0.0032059000000000002
503.45401	92.48	0.0032026000000000008
503.504	92.49	0.0031973
503.54999000000004	92.5	0.0032029
503.59601	92.51	0.0032034
503.65601	92.52	0.0032053999999999997
503.70499	92.53	0.0032033000000000005
503.75100999999995	92.54	0.003201699999999999
503.80301	92.55	0.003202700000000001
503.853	92.56	0.0032107000000000004
503.90302	92.57	0.0032022000000000005
503.95099000000005	92.58	0.0032041
504.0	92.59	0.0032032000000000007
504.05301	92.6	0.0032021999999999997
504.10000999999994	92.61	0.0032057
504.147	92.62	0.0032105000000000007
504.20099000000005	92.63	0.0032122
504.24899000000005	92.64	0.0032129999999999997
504.29900999999995	92.65	0.0032145000000000008
504.35699000000005	92.66	0.0032121000000000007
504.401	92.67	0.0032118999999999997
504.45401	92.68	0.003214399999999999
504.50600999999995	92.69	0.0032074
504.55800999999997	92.7	0.003214100000000001
504.60000999999994	92.71	0.0032153000000000004
504.64800999999994	92.72	0.0032153000000000004
504.702	92.73	0.0032155
504.74799	92.74	0.0032191000000000008
504.797	92.75	0.0032164000000000003
504.854	92.76	0.0032189999999999996
504.90601	92.77	0.0032180000000000004
504.94299	92.78	0.0032214
505.00699000000003	92.79	0.0032202000000000003
505.061	92.8	0.0032211
505.10699000000005	92.81	0.0032200999999999996
505.15200999999996	92.82	0.0032203
505.20499	92.83	0.0032199000000000004
505.25299	92.84	0.0032259000000000003
505.30301	92.85	0.0032248999999999997
505.358	92.86	0.0032227999999999996
505.40601	92.87	0.0032197999999999992
505.448	92.88	0.0032232
505.492	92.89	0.0032240000000000003
505.543	92.9	0.0032283999999999998
505.59698	92.91	0.0032284
505.65399	92.92	0.0032290999999999995
505.703	92.93	0.0032293999999999995
505.746	92.94	0.0032306999999999995
505.80899000000005	92.95	0.0032321000000000008
505.85101	92.96	0.0032320000000000005
505.896	92.97	0.0032313000000000003
505.94901	92.98	0.0032313000000000003
506.00201	92.99	0.0032337999999999998
506.05499000000003	93.0	0.0032338000000000006
506.095	93.01	0.0032348000000000003
506.151	93.02	0.003233400000000001
