700.010990	329.686680	0.561090
700.039000	329.700840	0.560860
700.070980	329.715000	0.561190
700.096010	329.729160	0.561050
700.130000	329.743350	0.560990
700.164000	329.757510	0.561270
700.185970	329.771670	0.560860
700.215030	329.785830	0.561230
700.237980	329.799990	0.560650
700.265990	329.814180	0.561050
700.302000	329.828340	0.559970
700.328000	329.842500	0.560730
700.356990	329.856660	0.560840
700.385010	329.870820	0.560580
700.421020	329.885010	0.561020
700.443970	329.899170	0.560580
700.474000	329.913330	0.560520
700.502010	329.927490	0.561050
700.530030	329.941680	0.560910
700.556030	329.955840	0.560820
700.583980	329.970000	0.559760
700.607970	329.984160	0.560550
700.633970	329.998320	0.559990
700.663020	330.012510	0.560700
700.689030	330.026670	0.560900
700.728030	330.040830	0.559810
700.758000	330.054990	0.560480
700.784970	330.069150	0.560370
700.814030	330.083340	0.560550
700.843990	330.097500	0.560460
700.870970	330.111660	0.560080
700.893010	330.125820	0.559780
700.916020	330.140010	0.560650
700.945980	330.154170	0.560450
700.976010	330.168330	0.560510
701.008000	330.182500	0.559880
701.028020	330.196660	0.560120
701.062990	330.210850	0.559680
701.086000	330.225010	0.560510
701.122990	330.239170	0.560200
701.151980	330.253330	0.559780
701.179020	330.267490	0.559730
701.208010	330.281680	0.559740
701.241030	330.295840	0.560260
701.263980	330.310000	0.560690
701.286010	330.324160	0.559890
701.315980	330.338350	0.559850
701.341000	330.352510	0.559260
701.369020	330.366670	0.559610
701.398990	330.380830	0.560200
701.437990	330.394990	0.560020
701.461000	330.409180	0.559900
701.489010	330.423340	0.558970
701.521970	330.437500	0.559750
701.551030	330.451660	0.559710
701.577030	330.465820	0.559600
701.599000	330.480010	0.559190
701.627990	330.494170	0.558920
701.653020	330.508330	0.559770
701.677980	330.522490	0.559550
701.713990	330.536650	0.559440
701.744020	330.550840	0.559920
701.770020	330.565000	0.559540
701.797970	330.579160	0.558500
701.825010	330.593320	0.559510
701.851990	330.607510	0.558950
701.880980	330.621670	0.559710
701.914000	330.635830	0.559500
701.937990	330.649990	0.559370
701.966980	330.664150	0.559140
701.997010	330.678340	0.559680
702.020020	330.692500	0.559580
702.041990	330.706670	0.558760
702.072020	330.720830	0.559170
702.103030	330.734990	0.559460
702.135990	330.749180	0.558670
702.168030	330.763340	0.559740
702.198000	330.777500	0.559700
702.224980	330.791660	0.559250
702.252010	330.805850	0.559660
702.281010	330.820010	0.559090
702.304990	330.834170	0.558690
702.328000	330.848330	0.558350
702.359010	330.862490	0.559180
702.388980	330.876680	0.559340
702.418030	330.890840	0.559060
702.450990	330.905000	0.558780
702.484010	330.919160	0.558610
702.504030	330.933320	0.558410
702.528990	330.947510	0.558670
702.562010	330.961670	0.558270
702.588010	330.975830	0.559150
702.614010	330.989990	0.557800
702.643980	331.004180	0.558780
702.671020	331.018340	0.558620
702.702030	331.032500	0.558810
702.742000	331.046660	0.558480
702.763980	331.060820	0.558570
702.791990	331.075010	0.558710
702.823000	331.089170	0.558520
702.846980	331.103330	0.556500
702.874020	331.117490	0.558980
702.903990	331.131650	0.558740
702.929020	331.145840	0.558570
702.955020	331.160000	0.558660
702.984990	331.174160	0.558120
703.010990	331.188320	0.558400
703.034970	331.202510	0.558340
703.068970	331.216670	0.558410
703.093020	331.230830	0.558140
703.122990	331.245000	0.558150
703.161010	331.259160	0.558600
703.190980	331.273350	0.558570
703.219970	331.287510	0.558020
703.247990	331.301670	0.557640
