Temperature, C	Time, min	dL/L0_corr
41.51	1.3033299999999999	1.2574400000000001e-05
41.512	1.3175	1.12598e-05
41.523	1.3316700000000001	1.25472e-05
41.53	1.3458299999999999	1.23812e-05
41.54	1.36	9.68336e-06
41.548	1.3741700000000001	1.0424e-05
41.558	1.3883299999999998	1.31218e-05
41.574	1.4025	1.42355e-05
41.579	1.41667	1.5308099999999997e-05
41.579	1.4308299999999998	1.238236e-05
41.596	1.445	1.43889e-05
41.604	1.45917	1.34266e-05
41.614	1.47333	1.1635360000000001e-05
41.623	1.4875	1.390464e-05
41.635	1.50167	1.414728e-05
41.643	1.51583	1.2874e-05
41.648	1.53	1.5185279999999999e-05
41.669	1.54417	1.5094899999999998e-05
41.676	1.55833	1.4554899999999998e-05
41.685	1.5725	1.51779e-05
41.694	1.58667	1.342772e-05
41.699	1.60083	1.36084e-05
41.704	1.615	1.43628e-05
41.719	1.62917	1.5497360000000002e-05
41.723	1.64333	1.554572e-05
41.736	1.6575	1.3332200000000001e-05
41.748	1.67167	1.3698800000000002e-05
41.755	1.68583	1.662572e-05
41.766	1.7	1.56844e-05
41.772	1.71417	1.56434e-05
41.785	1.72833	1.58514e-05
41.794	1.7425	1.1998000000000003e-05
41.802	1.7566700000000002	1.33196e-05
41.812	1.77083	1.37272e-05
41.826	1.785	1.4848200000000001e-05
41.833	1.7991700000000002	1.5041500000000002e-05
41.843	1.8133299999999999	1.56719e-05
41.852	1.8275	1.4054000000000001e-05
41.862	1.8416700000000001	1.4870299999999999e-05
41.869	1.8558299999999999	1.77825e-05
41.886	1.87	1.7091200000000003e-05
41.893	1.8841700000000001	1.41444e-05
41.909	1.8983299999999999	1.50363e-05
41.915	1.9125	1.53e-05
41.926	1.92667	1.8011600000000002e-05
41.944	1.9408299999999998	1.69117e-05
41.954	1.955	1.67803e-05
41.963	1.96917	1.57361e-05
41.973	1.98333	1.63665e-05
41.984	1.9975	1.72584e-05
41.998	2.01167	1.8656699999999997e-05
41.999	2.02583	1.7632399999999997e-05
42.012	2.04	1.8062099999999998e-05
42.024	2.05417	1.80474e-05
42.034	2.06833	1.9667399999999997e-05
42.046	2.0825	1.6630200000000002e-05
42.057	2.09667	1.85328e-05
42.066	2.11083	1.7716500000000002e-05
42.078	2.125	1.7094499999999997e-05
42.08	2.13917	1.81809e-05
42.096	2.15333	1.75925e-05
42.105	2.1675	1.7233e-05
42.115	2.18167	1.852e-05
42.127	2.19583	1.9052900000000002e-05
42.135	2.21	1.8769e-05
42.147	2.22417	1.7372000000000002e-05
42.162	2.23833	1.8327000000000003e-05
42.174	2.2525	1.8701e-05
42.183	2.26667	1.7939999999999998e-05
42.192	2.28083	1.7063000000000002e-05
42.206	2.295	1.8148e-05
42.216	2.30917	1.9351999999999997e-05
42.23	2.32333	1.8245e-05
42.238	2.3375	1.8156e-05
42.246	2.35167	1.8536e-05
42.264	2.36583	1.9739999999999997e-05
42.277	2.38	1.9041999999999998e-05
42.289	2.39417	1.9022000000000002e-05
42.289	2.40833	1.8523999999999994e-05
42.31	2.4225	1.833e-05
42.316	2.43667	1.8552000000000005e-05
42.332	2.45083	1.8794000000000003e-05
42.342	2.465	1.9383000000000004e-05
42.352	2.47917	1.8767e-05
42.368	2.49333	2.1112e-05
42.382	2.5075	1.9605000000000003e-05
42.394	2.52167	1.9245e-05
42.405	2.53583	1.9363000000000004e-05
42.409	2.55	1.9535e-05
42.429	2.5641700000000003	2.2180000000000004e-05
42.444	2.57833	1.9356999999999998e-05
42.458	2.5925	1.7309e-05
42.475	2.6066700000000003	1.8698999999999995e-05
42.492	2.6208299999999998	2.1848999999999994e-05
42.504	2.635	1.7649e-05
42.523	2.6491700000000002	2.0587999999999997e-05
42.533	2.6633299999999998	2.1599999999999996e-05
42.545	2.6775	2.0922e-05
42.562	2.6916700000000002	2.0590000000000004e-05
42.569	2.7058299999999997	2.0749000000000008e-05
42.581	2.72	2.1413e-05
42.59	2.73417	2.0521e-05
42.604	2.7483299999999997	2.0792e-05
42.612	2.7625	2.2681e-05
42.631	2.77667	2.3137000000000002e-05
42.648	2.79083	2.1166000000000007e-05
42.661	2.805	2.1006000000000005e-05
42.673	2.81917	2.3248999999999997e-05
42.686	2.83333	2.1767999999999996e-05
42.711	2.8475	2.116e-05
42.724	2.86167	2.1948999999999996e-05
42.736	2.87583	2.1057e-05
42.747	2.89	2.2536999999999994e-05
42.761	2.90417	1.9515e-05
42.775	2.91833	2.2655999999999998e-05
42.785	2.9325	2.2683000000000003e-05
42.8	2.94667	2.1716e-05
42.815	2.96083	2.2205999999999997e-05
42.833	2.975	2.1640000000000003e-05
42.848	2.98917	2.004899999999999e-05
42.868	3.00333	2.0098000000000003e-05
42.883	3.0175	2.2740999999999998e-05
42.905	3.03167	1.8478999999999997e-05
42.919	3.04583	1.9469e-05
42.93	3.06	2.0250000000000004e-05
42.944	3.07417	2.1558000000000006e-05
42.956	3.08833	2.0396e-05
42.971	3.1025	2.2335000000000002e-05
42.985	3.11667	2.1504000000000003e-05
43.003	3.13083	2.3898e-05
43.017	3.145	2.4355e-05
43.035	3.15917	2.4162000000000003e-05
43.052	3.17333	2.2196999999999998e-05
43.064	3.1875	2.2709999999999998e-05
43.079	3.20167	2.3374000000000004e-05
43.099	3.21583	2.3740999999999995e-05
43.118	3.23	2.4253e-05
43.142	3.24417	2.2669999999999998e-05
43.156	3.25833	2.1562999999999997e-05
43.168	3.2725	2.3001999999999994e-05
43.179	3.2866699999999995	2.1977999999999985e-05
43.201	3.3008300000000004	2.076800000000001e-05
43.222	3.315	2.2083000000000005e-05
43.24	3.3291699999999995	2.3779000000000004e-05
43.255	3.3433300000000004	2.2879000000000002e-05
43.269	3.3575	2.296900000000001e-05
43.281	3.3716699999999995	2.4083e-05
43.303	3.3858300000000003	2.2215000000000003e-05
43.324	3.4	2.268e-05
43.342	3.41417	2.371e-05
43.356	3.4283300000000003	2.4001000000000003e-05
43.37	3.4425	2.097899999999999e-05
43.392	3.45667	2.2017000000000003e-05
43.41	3.4708300000000003	2.3497000000000002e-05
43.436	3.485	2.4320999999999993e-05
43.455	3.49917	2.3983000000000004e-05
43.465	3.5133300000000003	2.3103e-05
43.483	3.5275	2.3339999999999997e-05
43.497	3.54167	2.223300000000001e-05
43.52	3.5558300000000003	2.0192e-05
43.53	3.57	2.089799999999999e-05
43.551	3.58417	2.3859999999999992e-05
43.563	3.5983300000000003	2.1743999999999994e-05
43.584	3.6125	2.2726e-05
43.599	3.62667	2.2526000000000008e-05
43.621	3.6408300000000002	2.3273000000000006e-05
43.636	3.655	2.2388000000000003e-05
43.658	3.66917	2.201400000000001e-05
43.671	3.68333	2.2652e-05
43.694	3.6975	2.142699999999999e-05
43.714	3.71167	2.2838999999999996e-05
43.728	3.72583	2.2971e-05
43.747	3.74	2.478300000000001e-05
43.77	3.75417	2.1422e-05
43.788	3.76833	2.3457000000000003e-05
43.808	3.7825	2.0717e-05
43.827	3.7966699999999998	2.3055000000000002e-05
43.841	3.81083	2.495899999999999e-05
43.859	3.825	2.5165999999999996e-05
43.882	3.8391699999999997	2.363099999999999e-05
43.903	3.85333	2.1908000000000008e-05
43.926	3.8675	2.142399999999999e-05
43.939	3.8816699999999997	2.1679999999999996e-05
43.953	3.89583	2.4150999999999993e-05
43.971	3.91	2.2242000000000008e-05
43.992	3.9241699999999997	2.3107000000000008e-05
44.014	3.93833	2.4380000000000007e-05
44.029	3.9525	2.197999999999999e-05
44.053	3.9666699999999997	2.318499999999999e-05
44.074	3.98083	2.3391999999999996e-05
44.092	3.995	2.1110000000000006e-05
44.107	4.00917	2.3947000000000006e-05
44.129	4.0233300000000005	2.3552999999999996e-05
44.144	4.0375	2.3601000000000007e-05
44.163	4.05167	2.2641000000000002e-05
44.18	4.06583	2.2232000000000013e-05
44.204	4.08	2.1158999999999992e-05
44.22	4.09417	2.3970000000000003e-05
44.235	4.1083300000000005	2.2912e-05
44.261	4.1225	2.159699999999999e-05
44.288	4.13667	2.5862000000000004e-05
44.303	4.15083	2.4911999999999995e-05
44.327	4.165	2.2055000000000005e-05
44.342	4.17917	2.2425000000000003e-05
44.363	4.1933300000000004	2.3293999999999998e-05
44.377	4.2075	2.073799999999999e-05
44.395	4.22167	2.1267000000000012e-05
44.413	4.23583	2.3377000000000003e-05
44.436	4.25	2.2087999999999996e-05
44.464	4.26417	1.984e-05
44.487	4.27833	2.2788e-05
44.505	4.2925	1.8742000000000005e-05
44.527	4.3066699999999996	2.162e-05
44.542	4.32083	2.2080000000000005e-05
44.567	4.335	2.1082e-05
44.588	4.34917	2.4109999999999998e-05
44.602	4.36333	2.1053000000000003e-05
44.622	4.3775	2.1762999999999988e-05
44.641	4.3916699999999995	2.2832e-05
44.665	4.40583	2.3762999999999982e-05
44.691	4.42	2.3052999999999984e-05
44.714	4.43417	1.8087999999999994e-05
44.728	4.44833	2.260499999999999e-05
44.749	4.4625	2.301500000000001e-05
44.771	4.4766699999999995	2.4835000000000002e-05
44.796	4.49083	2.179700000000001e-05
44.812	4.505	2.2387000000000015e-05
44.831	4.51917	2.2477999999999984e-05
44.855	4.53333	2.2168999999999997e-05
44.874	4.5475	2.1098999999999996e-05
44.898	4.5616699999999994	2.191e-05
44.918	4.575830000000001	2.2849999999999986e-05
44.94	4.59	2.249999999999999e-05
44.977	4.60417	2.1439999999999998e-05
44.988	4.61833	2.2610000000000002e-05
45.005	4.6325	2.1270000000000005e-05
45.028	4.646669999999999	2.2009999999999987e-05
45.047	4.660830000000001	2.2060000000000002e-05
45.071	4.675	2.2069999999999997e-05
45.103	4.68917	2.2980000000000014e-05
45.122	4.70333	2.2309999999999995e-05
45.148	4.7175	2.3219999999999998e-05
45.166	4.731669999999999	2.1660000000000006e-05
45.189	4.745830000000001	2.257000000000001e-05
45.212	4.76	2.3579999999999988e-05
45.232	4.77417	1.9450000000000012e-05
45.262	4.78833	2.3280000000000008e-05
45.28	4.8025	2.2580000000000004e-05
45.305	4.816669999999999	2.2520000000000008e-05
45.332	4.830830000000001	2.018e-05
45.35	4.845	2.128e-05
45.368	4.85917	2.1129999999999996e-05
45.386	4.87333	2.1339999999999996e-05
45.415	4.8875	2.2740000000000016e-05
45.433	4.901669999999999	1.882e-05
45.46	4.915830000000001	2.1410000000000014e-05
45.474	4.93	1.964000000000001e-05
45.501	4.94417	2.165000000000001e-05
45.525	4.95833	2.1869999999999992e-05
45.551	4.9725	2.027000000000002e-05
45.576	4.986669999999999	2.1930000000000002e-05
45.597	5.0008300000000006	2.1450000000000006e-05
45.622	5.015	2.1240000000000007e-05
45.651	5.02917	2.113000000000001e-05
45.676	5.04333	2.2009999999999987e-05
45.692	5.0575	2.2279999999999983e-05
45.716	5.07167	1.733e-05
45.738	5.0858300000000005	2.0899999999999993e-05
45.76	5.1	2.181000000000001e-05
45.791	5.11417	2.0670000000000004e-05
45.802	5.12833	2.0400000000000008e-05
45.828	5.1425	2.090000000000002e-05
45.857	5.15667	2.1020000000000012e-05
45.875	5.1708300000000005	1.9710000000000013e-05
45.909	5.185	2.0739999999999995e-05
45.934	5.19917	1.935000000000001e-05
45.96	5.21333	2.076000000000001e-05
45.978	5.2275	1.8849999999999997e-05
46.0	5.24167	2.1120000000000015e-05
46.027	5.2558300000000004	2.0140000000000007e-05
46.048	5.27	2.1259999999999996e-05
46.086	5.28417	1.8710000000000016e-05
46.094	5.29833	2.094e-05
46.123	5.3125	2.0910000000000015e-05
46.151	5.32667	2.024000000000001e-05
46.176	5.34083	1.898999999999998e-05
46.196	5.355	2.045000000000001e-05
46.231	5.3691699999999996	2.0510000000000005e-05
46.25	5.38333	1.9930000000000007e-05
46.273	5.3975	1.921e-05
46.296	5.41167	1.9479999999999996e-05
46.321	5.42583	1.718999999999999e-05
46.357	5.44	1.7929999999999986e-05
46.377	5.4541699999999995	1.9620000000000005e-05
46.399	5.46833	2.0699999999999988e-05
46.429	5.4825	1.743e-05
46.458	5.49667	2.1140000000000004e-05
46.472	5.51083	1.827e-05
46.5	5.525	2.086999999999998e-05
46.527	5.5391699999999995	2.0560000000000006e-05
46.547	5.55333	2.0600000000000013e-05
46.576	5.5675	2.137000000000002e-05
46.594	5.58167	1.8919999999999988e-05
46.625	5.59583	1.9709999999999986e-05
46.654	5.61	1.9639999999999995e-05
46.673	5.6241699999999994	1.7890000000000007e-05
46.706	5.638330000000001	1.696e-05
46.724	5.6525	1.509000000000002e-05
46.762	5.66667	1.736000000000001e-05
46.786	5.68083	1.7699999999999997e-05
46.808	5.695	1.7299999999999987e-05
46.827	5.709169999999999	2.064000000000002e-05
46.861	5.723330000000001	1.9749999999999992e-05
46.89	5.7375	2.0289999999999984e-05
46.917	5.75167	2.0669999999999977e-05
46.947	5.76583	2.0889999999999998e-05
46.97	5.78	1.7149999999999983e-05
46.995	5.794169999999999	1.9260000000000002e-05
47.013	5.808330000000001	1.9460000000000007e-05
47.045	5.8225	1.8560000000000012e-05
47.06	5.83667	1.694000000000001e-05
47.102	5.85083	1.7279999999999997e-05
47.121	5.865	1.7249999999999986e-05
47.146	5.879169999999999	2.0440000000000014e-05
47.172	5.893330000000001	1.7929999999999986e-05
47.199	5.9075	1.8429999999999998e-05
47.219	5.92167	2.050000000000001e-05
47.252	5.93583	1.8239999999999988e-05
47.274	5.95	1.712e-05
47.313	5.964169999999999	1.7539999999999998e-05
47.338	5.978330000000001	1.5910000000000002e-05
47.369	5.9925	1.811e-05
47.389	6.00667	1.935000000000001e-05
47.425	6.02083	1.7019999999999996e-05
47.439	6.035	1.7439999999999996e-05
47.476	6.049169999999999	1.6790000000000007e-05
47.5	6.0633300000000006	1.4740000000000011e-05
47.517	6.0775	1.7279999999999997e-05
47.548	6.09167	1.79e-05
47.574	6.10583	1.6570000000000012e-05
47.596	6.12	1.4889999999999988e-05
47.626	6.13417	1.6469999999999983e-05
47.655	6.1483300000000005	1.701e-05
47.686	6.1625	1.7480000000000002e-05
47.709	6.17667	1.335e-05
47.737	6.19083	1.7950000000000003e-05
47.764	6.205	1.8089999999999984e-05
47.798	6.21917	1.5640000000000006e-05
47.82	6.2333300000000005	1.5950000000000008e-05
47.851	6.2475	1.56e-05
47.875	6.26167	1.657999999999998e-05
47.901	6.27583	1.7260000000000008e-05
47.929	6.29	1.7349999999999988e-05
47.962	6.30417	1.4659999999999999e-05
47.992	6.3183300000000004	1.6129999999999996e-05
48.014	6.3325	1.7300000000000014e-05
48.05	6.34667	1.67e-05
48.07	6.36083	1.5680000000000013e-05
48.098	6.375	1.676999999999999e-05
48.129	6.38917	1.6419999999999982e-05
48.158	6.40333	1.5940000000000013e-05
48.196	6.4175	1.607e-05
48.218	6.4316699999999996	1.5020000000000002e-05
48.241	6.44583	1.6869999999999993e-05
48.275	6.46	1.3530000000000014e-05
48.298	6.47417	1.3430000000000012e-05
48.325	6.48833	1.4850000000000009e-05
48.354	6.5025	1.5670000000000018e-05
48.382	6.5166699999999995	1.509000000000002e-05
48.407	6.53083	1.4299999999999995e-05
48.448	6.545	1.492e-05
48.479	6.55917	1.5640000000000006e-05
48.501	6.57333	1.5039999999999992e-05
48.53	6.5875	1.5210000000000012e-05
48.556	6.6016699999999995	1.4559999999999996e-05
48.589	6.61583	1.6850000000000003e-05
48.61	6.63	1.6360000000000013e-05
48.638	6.64417	1.6040000000000016e-05
48.669	6.65833	1.56e-05
48.707	6.6725	1.5270000000000008e-05
48.73	6.6866699999999994	1.4889999999999988e-05
48.766	6.700830000000001	1.2980000000000001e-05
48.794	6.715	1.424e-05
48.823	6.72917	1.390999999999998e-05
48.845	6.74333	1.3299999999999998e-05
48.874	6.7575	1.5000000000000012e-05
48.908	6.771669999999999	1.1850000000000017e-05
48.938	6.785830000000001	1.373000000000002e-05
48.979	6.8	1.3860000000000006e-05
49.002	6.81417	1.1290000000000009e-05
49.03	6.82833	1.3639999999999985e-05
49.05	6.8425	1.364999999999998e-05
49.081	6.856669999999999	1.5100000000000015e-05
49.116	6.870830000000001	1.5200000000000017e-05
49.15	6.885	1.4790000000000013e-05
49.181	6.89917	1.4810000000000002e-05
49.208	6.91333	1.3420000000000017e-05
49.238	6.9275	1.263000000000002e-05
49.265	6.941669999999999	1.320999999999999e-05
49.295	6.955830000000001	1.0199999999999977e-05
49.33	6.97	1.2960000000000011e-05
49.36	6.98417	1.3570000000000021e-05
49.385	6.99833	1.3660000000000028e-05
49.406	7.0125	1.3959999999999982e-05
49.451	7.026669999999999	1.2469999999999994e-05
49.481	7.040830000000001	1.0809999999999986e-05
49.508	7.055	1.1800000000000016e-05
49.53	7.06917	1.026e-05
49.567	7.08333	1.181000000000001e-05
49.59	7.0975	1.2519999999999968e-05
49.621	7.111669999999999	9.790000000000027e-06
49.657	7.1258300000000006	9.119999999999994e-06
49.688	7.14	8.240000000000016e-06
49.718	7.15417	9.84e-06
49.751	7.16833	1.2709999999999978e-05
49.782	7.1825	1.1749999999999987e-05
49.812	7.19667	1.0899999999999994e-05
49.839	7.2108300000000005	1.026e-05
49.861	7.225	7.859999999999996e-06
49.892	7.23917	1.1159999999999968e-05
49.922	7.25333	1.2220000000000015e-05
49.957	7.2675	1.125000000000003e-05
49.993	7.28167	9.09999999999995e-06
50.024	7.2958300000000005	1.1209999999999996e-05
50.054	7.31	1.2870000000000004e-05
50.085	7.32417	1.1349999999999978e-05
50.126	7.33833	1.0490000000000044e-05
50.152	7.3525	1.1860000000000039e-05
50.177	7.36667	1.0529999999999969e-05
50.21	7.3808300000000004	1.0429999999999966e-05
50.243	7.395	1.0219999999999967e-05
50.268	7.40917	1.0110000000000023e-05
50.305	7.42333	1.0269999999999995e-05
50.332	7.4375	5.830000000000017e-06
50.357	7.45167	7.539999999999999e-06
50.395	7.46583	1.1959999999999987e-05
50.432	7.48	1.1030000000000035e-05
50.459	7.4941699999999996	1.0939999999999973e-05
50.495	7.50833	6.71999999999999e-06
50.521	7.5225	8.520000000000034e-06
50.551	7.53667	8.48e-06
50.582	7.55083	7.46000000000004e-06
50.615	7.565	8.06e-06
50.642	7.5791699999999995	9.789999999999972e-06
50.674	7.59333	9.810000000000016e-06
50.707	7.6075	8.260000000000006e-06
50.738	7.62167	7.530000000000004e-06
50.766	7.63583	9.150000000000033e-06
50.792	7.65	7.640000000000001e-06
50.838	7.6641699999999995	7.3200000000000045e-06
50.863	7.67833	7.700000000000025e-06
50.901	7.6925	7.229999999999997e-06
50.927	7.70667	6.499999999999995e-06
50.953	7.72083	9.520000000000004e-06
50.99	7.735	9.11e-06
51.025	7.7491699999999994	8.360000000000008e-06
51.055	7.763330000000001	8.570000000000008e-06
51.093	7.7775	7.430000000000002e-06
51.115	7.79167	6.10000000000004e-06
51.146	7.80583	6.399999999999993e-06
51.177	7.82	9.000000000000002e-06
51.215	7.834169999999999	7.4399999999999965e-06
51.249	7.848330000000001	7.620000000000012e-06
51.292	7.8625	5.389999999999974e-06
51.315	7.87667	5.260000000000041e-06
51.349	7.89083	7.71000000000002e-06
51.383	7.905	6.729999999999985e-06
51.414	7.919169999999999	7.90000000000003e-06
51.441	7.933330000000001	6.8099999999999975e-06
51.472	7.9475	7.049999999999982e-06
51.509	7.96167	7.149999999999984e-06
51.54	7.97583	5.6100000000000225e-06
51.565	7.99	5.829999999999963e-06
51.61	8.00417	5.7899999999999835e-06
51.638	8.01833	7.329999999999999e-06
51.667	8.0325	5.990000000000043e-06
51.7	8.046669999999999	5.990000000000043e-06
51.732	8.060830000000001	5.370000000000038e-06
51.766	8.075	5.6699999999999915e-06
51.797	8.08917	5.759999999999999e-06
51.837	8.10333	5.489999999999976e-06
51.856	8.1175	6.409999999999988e-06
51.9	8.13167	4.93999999999999e-06
51.92	8.14583	5.460000000000046e-06
51.957	8.16	3.900000000000041e-06
51.996	8.17417	5.9300000000000195e-06
52.031	8.18833	6.260000000000011e-06
52.058	8.2025	5.809999999999973e-06
52.092	8.21667	5.500000000000025e-06
52.121	8.230830000000001	3.669999999999997e-06
52.161	8.245	5.249999999999992e-06
52.194	8.25917	5.7899999999999835e-06
52.225	8.27333	6.5499999999999695e-06
52.259	8.2875	5.569999999999989e-06
52.284	8.30167	5.6699999999999915e-06
52.319	8.31583	3.679999999999992e-06
52.357	8.33	4.370000000000014e-06
52.388	8.34417	3.5300000000000153e-06
52.421	8.35833	3.7600000000000047e-06
52.453	8.3725	4.059999999999958e-06
52.482	8.38667	-1.1200000000000164e-06
52.522	8.400830000000001	2.96999999999998e-06
52.561	8.415	5.070000000000031e-06
52.583	8.42917	3.1099999999999618e-06
52.624	8.44333	3.860000000000007e-06
52.647	8.4575	4.6499999999999775e-06
52.687	8.47167	-2.8000000000001765e-07
52.725	8.48583	7.200000000000067e-07
52.756	8.5	2.5599999999999755e-06
52.787	8.51417	2.8300000000000525e-06
52.824	8.52833	3.250000000000052e-06
52.854	8.5425	2.9300000000000007e-06
52.886	8.55667	-1.0999999999999725e-07
52.916	8.57083	3.15999999999999e-06
52.959	8.585	1.0499999999999984e-06
52.977	8.599169999999999	1.9999999999999944e-06
53.024	8.61333	3.2000000000000236e-06
53.056	8.6275	1.3799999999999902e-06
53.086	8.64167	2.3699999999999655e-06
53.12	8.65583	1.6899999999999923e-06
53.155	8.67	1.0400000000000036e-06
53.183	8.68417	2.4500000000000324e-06
53.219	8.69833	1.4399999999999591e-06
53.257	8.7125	1.899999999999992e-06
53.284	8.72667	1.899999999999992e-06
53.324	8.74083	3.15999999999999e-06
53.355	8.755	2.7100000000000062e-06
53.387	8.769169999999999	3.2699999999999873e-06
53.421	8.78333	1.6799999999999975e-06
53.458	8.7975	1.4399999999999591e-06
53.502	8.81167	1.6200000000000285e-06
53.531	8.82583	1.9000000000001004e-07
53.566	8.84	8.200000000000091e-07
53.593	8.85417	8.300000000000039e-07
53.632	8.86833	5.000000000000122e-07
53.656	8.8825	1.7500000000000154e-06
53.695	8.89667	2.9000000000001247e-07
53.733	8.91083	1.4000000000003593e-07
53.764	8.925	-1.700000000000204e-07
53.8	8.939169999999999	1.199999999999975e-06
53.835	8.953330000000001	2.3300000000000404e-06
53.866	8.9675	2.1699999999999606e-06
53.897	8.98167	1.5700000000000002e-06
53.935	8.99583	1.6900000000000465e-06
53.97	9.01	1.5899999999999899e-06
54.001	9.02417	3.6999999999997105e-07
54.034	9.03833	9.49999999999996e-07
54.072	9.0525	6.29999999999999e-07
54.107	9.06667	7.000000000001796e-08
54.145	9.08083	7.099999999999576e-07
54.179	9.095	1.1300000000000112e-06
54.215	9.109169999999999	-2.199999999999945e-07
54.25	9.123330000000001	-1.0499999999999984e-06
54.28	9.1375	-4.900000000000173e-07
54.313	9.15167	-1.3999999999998172e-07
54.351	9.16583	-2.409999999999999e-06
54.381	9.18	-2.780000000000024e-06
54.419	9.19417	4.39999999999989e-07
54.446	9.20833	-7.300000000000015e-07
54.474	9.2225	-1.6199999999999743e-06
54.513	9.23667	-1.9000000000001004e-07
54.549	9.25083	-1.700000000000204e-07
54.591	9.265	-2.77999999999997e-06
54.616	9.27917	-1.6499999999999588e-06
54.656	9.293330000000001	-1.770000000000005e-06
54.686	9.3075	-3.3999999999999742e-06
54.734	9.32167	-2.3700000000000197e-06
54.761	9.33583	1.4100000000000289e-06
54.801	9.35	-2.5699999999999703e-06
54.829	9.36417	-6.399999999999939e-07
54.868	9.37833	-1.9400000000000255e-06
54.896	9.3925	-2.3000000000000017e-06
54.931	9.40667	-5.210000000000013e-06
54.973	9.42083	-2.409999999999999e-06
55.008	9.435	-1.2899999999999826e-06
55.039	9.44917	-5.039999999999992e-06
55.074	9.463330000000001	-2.979999999999975e-06
55.114	9.4775	-1.5600000000000054e-06
55.144	9.49167	-3.7600000000000047e-06
55.187	9.50583	-3.289999999999977e-06
55.21	9.52	-1.5999999999999847e-06
55.247	9.53417	-4.490000000000006e-06
55.272	9.54833	-6.270000000000006e-06
55.313	9.5625	-3.6300000000000178e-06
55.352	9.57667	-3.2000000000000236e-06
55.395	9.59083	-4.72999999999999e-06
55.422	9.605	-4.509999999999996e-06
55.455	9.61917	-2.979999999999975e-06
55.494	9.63333	-2.35000000000003e-06
55.53	9.6475	-3.5200000000000205e-06
55.568	9.661669999999999	-4.370000000000014e-06
55.591	9.67583	-4.400000000000053e-06
55.639	9.69	-4.7300000000000445e-06
55.673	9.70417	-5.790000000000038e-06
