#FILE:                 ;000392_correction_saphire_2_1450_Air-static.cle
#FORMAT:               ;NETZSCH5                                       
#IDENTITY:             ;000392                                         
#DECIMAL:              ;POINT                                          
#SEPARATOR:            ;SEMICOLON                                      
#MTYPE:                ;DIL                                            
#MSUBTYPE:             ;                                               
#INSTRUMENT:           ;NETZSCH DIL 402 C                              
#PROJECT:              ;                                               
#DATE/TIME:            ;21.06.2021 21:23:43                            
#CORR. FILE:           ;                                               
#LABORATORY:           ;НМ                                             
#OPERATOR:             ;Орлов Н.                                       
#REMARK:               ;                                               
#SAMPLE:               ;corr_2                                         
#SAMPLE LENGTH /mm:    ;3.010                                          
#MATERIAL:             ;стандартный образец                            
#MEASMODE:             ;Standard Expansion                             
#PURGE GAS 1:          ;                                               
#FLOW RATE 1 /(ml/min):;0                                              
#CORR. CODE:           ;000                                            
#RANGE:                ;40.0/2.0(K/мин)/1450.0                         
#SEGMENT:              ;S1/1                                           

##Temp./°C;Time/min;dL/Lo
  40.57500;    0.62333;-1.7027e-006
  40.58600;    0.63750;-1.9103e-006
  40.59500;    0.65167;-2.5332e-006
  40.60300;    0.66583;-2.7409e-006
  40.60600;    0.68000;-2.7824e-006
  40.61000;    0.69417;-3.4884e-006
  40.62100;    0.70833;-4.1528e-006
  40.62100;    0.72250;-2.6163e-006
  40.63500;    0.73667;-2.3256e-006
  40.63500;    0.75083;-3.6130e-006
  40.64500;    0.76500;-2.3671e-006
  40.64600;    0.77917;-2.9485e-006
  40.65300;    0.79333;-1.9103e-006
  40.65700;    0.80750;-2.6163e-006
  40.67500;    0.82167;-3.8206e-006
  40.67000;    0.83583;-3.2807e-006
  40.68100;    0.85000;-3.8206e-006
  40.69500;    0.86417;-3.4053e-006
  40.69900;    0.87833;-4.4435e-006
  40.70600;    0.89250;-4.0282e-006
  40.71900;    0.90667;-4.6096e-006
  40.73000;    0.92083;-4.4851e-006
  40.73500;    0.93500;-4.6096e-006
  40.74900;    0.94917;-4.0698e-006
  40.75500;    0.96333;-4.5266e-006
  40.77400;    0.97750;-4.6512e-006
  40.77700;    0.99167;-4.9003e-006
  40.78700;    1.00583;-4.9003e-006
  40.79800;    1.02000;-5.2326e-006
  40.80600;    1.03417;-5.1080e-006
  40.82000;    1.04833;-5.7724e-006
  40.82300;    1.06250;-5.6063e-006
  40.83300;    1.07667;-6.4369e-006
  40.84800;    1.09083;-5.2741e-006
  40.85800;    1.10500;-6.9352e-006
  40.86900;    1.11917;-6.3538e-006
  40.88300;    1.13333;-6.1462e-006
  40.89000;    1.14750;-7.3505e-006
  40.90200;    1.16167;-6.7691e-006
  40.90900;    1.17583;-7.7658e-006
  40.92200;    1.19000;-7.1844e-006
  40.93100;    1.20417;-7.4751e-006
  40.94000;    1.21833;-8.7625e-006
  40.94700;    1.23250;-8.9286e-006
  40.96500;    1.24667;-8.3887e-006
  40.97600;    1.26083;-8.0150e-006
  40.98000;    1.27500;-8.1395e-006
  40.99100;    1.28917;-8.7625e-006
  41.00700;    1.30333;-9.4269e-006
  41.02200;    1.31750;-9.0116e-006
  41.03300;    1.33167;-1.0299e-005
  41.05000;    1.34583;-1.0133e-005
  41.05500;    1.36000;-1.0133e-005
  41.07000;    1.37417;-1.0424e-005
  41.08900;    1.38833;-1.0424e-005
  41.10900;    1.40250;-1.1088e-005
  41.11400;    1.41667;-1.1711e-005
  41.12500;    1.43083;-1.2832e-005
  41.13000;    1.44500;-1.3040e-005
  41.15000;    1.45917;-1.1628e-005
  41.15700;    1.47333;-1.2085e-005
  41.17800;    1.48750;-1.3455e-005
  41.18600;    1.50167;-1.3248e-005
  41.19800;    1.51583;-1.2874e-005
  41.21000;    1.53000;-1.4286e-005
  41.21700;    1.54417;-1.3746e-005
  41.22700;    1.55833;-1.3206e-005
  41.24600;    1.57250;-1.3829e-005
  41.25800;    1.58667;-1.4327e-005
  41.26500;    1.60083;-1.5407e-005
  41.28300;    1.61500;-1.6611e-005
  41.29600;    1.62917;-1.5947e-005
  41.31100;    1.64333;-1.6445e-005
  41.31800;    1.65750;-1.6030e-005
  41.33000;    1.67167;-1.5947e-005
  41.34600;    1.68583;-1.7525e-005
  41.35500;    1.70000;-1.7483e-005
  41.37100;    1.71417;-1.7442e-005
  41.38500;    1.72833;-1.7650e-005
  41.39600;    1.74250;-1.6944e-005
  41.40100;    1.75667;-1.7816e-005
  41.42300;    1.77083;-1.7774e-005
  41.42800;    1.78500;-1.8895e-005
  41.44300;    1.79917;-1.8189e-005
  41.45100;    1.81333;-1.9269e-005
  41.45400;    1.82750;-2.0349e-005
  41.47500;    1.84167;-2.0266e-005
  41.48600;    1.85583;-2.0930e-005
  41.49300;    1.87000;-2.1138e-005
  41.51600;    1.88417;-2.0889e-005
  41.51800;    1.89833;-2.0432e-005
  41.52900;    1.91250;-2.1595e-005
  41.54100;    1.92667;-2.2508e-005
  41.54400;    1.94083;-2.2757e-005
  41.56500;    1.95500;-2.2176e-005
  41.57500;    1.96917;-2.3380e-005
  41.59200;    1.98333;-2.4460e-005
  41.60300;    1.99750;-2.4003e-005
  41.60800;    2.01167;-2.4502e-005
  41.62200;    2.02583;-2.4377e-005
  41.63200;    2.04000;-2.5706e-005
  41.64600;    2.05417;-2.4792e-005
  41.66200;    2.06833;-2.6412e-005
  41.67600;    2.08250;-2.5623e-005
  41.68600;    2.09667;-2.7076e-005
  41.70500;    2.11083;-2.7159e-005
  41.71400;    2.12500;-2.6537e-005
  41.73000;    2.13917;-2.8073e-005
  41.75000;    2.15333;-2.7035e-005
  41.75700;    2.16750;-2.7575e-005
  41.77600;    2.18167;-2.8862e-005
  41.78900;    2.19583;-2.8945e-005
  41.80100;    2.21000;-2.9111e-005
  41.81200;    2.22417;-2.8613e-005
  41.83600;    2.23833;-2.9568e-005
  41.84800;    2.25250;-2.9942e-005
  41.85900;    2.26667;-3.0980e-005
  41.86800;    2.28083;-3.2351e-005
  41.88000;    2.29500;-3.1188e-005
  41.89600;    2.30917;-3.2392e-005
  41.90500;    2.32333;-3.2184e-005
  41.91500;    2.33750;-3.1645e-005
  41.93300;    2.35167;-3.2475e-005
  41.94800;    2.36583;-3.3679e-005
  41.96300;    2.38000;-3.3430e-005
  41.97200;    2.39417;-3.4759e-005
  41.99700;    2.40833;-3.4261e-005
  42.00300;    2.42250;-3.4967e-005
  42.02000;    2.43667;-3.6088e-005
  42.03500;    2.45083;-3.5880e-005
  42.04900;    2.46500;-3.6919e-005
  42.06700;    2.47917;-3.6753e-005
  42.08000;    2.49333;-3.7749e-005
  42.09600;    2.50750;-3.8040e-005
  42.11000;    2.52167;-3.8580e-005
  42.12000;    2.53583;-3.8248e-005
  42.13500;    2.55000;-3.8870e-005
  42.15600;    2.56417;-4.0615e-005
  42.17000;    2.57833;-4.0490e-005
  42.18400;    2.59250;-4.0241e-005
  42.19400;    2.60667;-4.0282e-005
  42.21000;    2.62083;-4.2982e-005
  42.23200;    2.63500;-4.1030e-005
  42.24500;    2.64917;-4.0822e-005
  42.26700;    2.66333;-4.2733e-005
  42.27800;    2.67750;-4.3854e-005
  42.29700;    2.69167;-4.3522e-005
  42.30700;    2.70583;-4.3231e-005
  42.32900;    2.72000;-4.3895e-005
  42.34500;    2.73417;-4.4352e-005
  42.36600;    2.74833;-4.5972e-005
  42.37700;    2.76250;-4.6512e-005
  42.40400;    2.77667;-4.6968e-005
  42.41400;    2.79083;-4.6346e-005
  42.43300;    2.80500;-4.6636e-005
  42.44500;    2.81917;-4.8879e-005
  42.46900;    2.83333;-4.8297e-005
  42.48300;    2.84750;-4.8588e-005
  42.49900;    2.86167;-4.9377e-005
  42.51500;    2.87583;-4.9834e-005
  42.53000;    2.89000;-5.0415e-005
  42.55400;    2.90417;-5.0540e-005
  42.56700;    2.91833;-5.2782e-005
  42.58400;    2.93250;-5.1910e-005
  42.61600;    2.94667;-5.2741e-005
  42.63100;    2.96083;-5.2782e-005
  42.65400;    2.97500;-5.3115e-005
  42.66200;    2.98917;-5.3322e-005
  42.67400;    3.00333;-5.3821e-005
  42.69500;    3.01750;-5.5565e-005
  42.71800;    3.03167;-5.4900e-005
  42.72900;    3.04583;-5.5440e-005
  42.74500;    3.06000;-5.5772e-005
  42.75800;    3.07417;-5.5731e-005
  42.77900;    3.08833;-5.7267e-005
  42.79600;    3.10250;-5.8306e-005
  42.80500;    3.11667;-5.7475e-005
  42.83300;    3.13083;-5.8970e-005
  42.85100;    3.14500;-5.9427e-005
  42.87200;    3.15917;-6.0133e-005
  42.88700;    3.17333;-5.9967e-005
  42.91200;    3.18750;-6.1379e-005
  42.93400;    3.20167;-6.2043e-005
  42.95900;    3.21583;-6.1960e-005
  42.97600;    3.23000;-6.3372e-005
  42.98400;    3.24417;-6.4037e-005
  43.01200;    3.25833;-6.3829e-005
  43.03100;    3.27250;-6.4369e-005
  43.05000;    3.28667;-6.4244e-005
  43.06800;    3.30083;-6.5282e-005
  43.07800;    3.31500;-6.5698e-005
  43.10100;    3.32917;-6.6944e-005
  43.12900;    3.34333;-6.6944e-005
  43.14400;    3.35750;-6.7483e-005
  43.16100;    3.37167;-6.8148e-005
  43.18900;    3.38583;-6.8978e-005
  43.20500;    3.40000;-6.9892e-005
  43.22000;    3.41417;-7.0473e-005
  43.24300;    3.42833;-7.0764e-005
  43.25900;    3.44250;-7.0889e-005
  43.27400;    3.45667;-7.1927e-005
  43.29200;    3.47083;-7.2508e-005
  43.31000;    3.48500;-7.2882e-005
  43.34100;    3.49917;-7.4792e-005
  43.35600;    3.51333;-7.3463e-005
  43.37200;    3.52750;-7.5498e-005
  43.39200;    3.54167;-7.5291e-005
  43.41000;    3.55583;-7.5498e-005
  43.43200;    3.57000;-7.6204e-005
  43.45000;    3.58417;-7.7367e-005
  43.47700;    3.59833;-7.7949e-005
  43.49000;    3.61250;-7.8032e-005
  43.51200;    3.62667;-7.8281e-005
  43.53400;    3.64083;-7.9028e-005
  43.55500;    3.65500;-7.9942e-005
  43.57000;    3.66917;-7.9568e-005
  43.59200;    3.68333;-8.1105e-005
  43.61600;    3.69750;-8.1229e-005
  43.63200;    3.71167;-8.2641e-005
  43.65000;    3.72583;-8.3223e-005
  43.66900;    3.74000;-8.4136e-005
  43.69400;    3.75417;-8.3472e-005
  43.71600;    3.76833;-8.5507e-005
  43.73300;    3.78250;-8.5465e-005
  43.75600;    3.79667;-8.6005e-005
  43.77700;    3.81083;-8.7459e-005
  43.80100;    3.82500;-8.7666e-005
  43.81700;    3.83917;-8.8829e-005
  43.83200;    3.85333;-8.8455e-005
  43.85300;    3.86750;-8.8870e-005
  43.87400;    3.88167;-8.9576e-005
  43.89000;    3.89583;-9.0698e-005
  43.91100;    3.91000;-9.1487e-005
  43.93900;    3.92417;-9.1902e-005
  43.95300;    3.93833;-9.2276e-005
  43.97100;    3.95250;-9.3023e-005
  44.00200;    3.96667;-9.4228e-005
  44.02400;    3.98083;-9.4435e-005
  44.04200;    3.99500;-9.4851e-005
  44.06700;    4.00917;-9.5889e-005
  44.09000;    4.02333;-9.6844e-005
  44.11000;    4.03750;-9.7342e-005
  44.13300;    4.05167;-9.8630e-005
  44.15500;    4.06583;-9.8671e-005
  44.17200;    4.08000;-9.8048e-005
  44.19900;    4.09417;-9.9959e-005
  44.22100;    4.10833;-1.0025e-004
  44.24100;    4.12250;-9.9834e-005
  44.26500;    4.13667;-1.0320e-004
  44.28800;    4.15083;-1.0270e-004
  44.30000;    4.16500;-1.0299e-004
  44.32700;    4.17917;-1.0336e-004
  44.35700;    4.19333;-1.0378e-004
  44.37500;    4.20750;-1.0527e-004
  44.39500;    4.22167;-1.0490e-004
  44.42000;    4.23583;-1.0656e-004
  44.43500;    4.25000;-1.0752e-004
  44.45800;    4.26417;-1.0752e-004
  44.48200;    4.27833;-1.0822e-004
  44.50500;    4.29250;-1.0822e-004
  44.52200;    4.30667;-1.0930e-004
  44.54100;    4.32083;-1.0976e-004
  44.56600;    4.33500;-1.1101e-004
  44.58500;    4.34917;-1.1179e-004
  44.61300;    4.36333;-1.1188e-004
  44.63900;    4.37750;-1.1304e-004
  44.66600;    4.39167;-1.1321e-004
  44.68400;    4.40583;-1.1549e-004
  44.70600;    4.42000;-1.1433e-004
  44.72900;    4.43417;-1.1566e-004
  44.75200;    4.44833;-1.1703e-004
  44.78600;    4.46250;-1.1699e-004
  44.80300;    4.47667;-1.1836e-004
  44.82400;    4.49083;-1.1757e-004
  44.85500;    4.50500;-1.1906e-004
  44.87500;    4.51917;-1.1960e-004
  44.90200;    4.53333;-1.2064e-004
  44.92500;    4.54750;-1.2047e-004
  44.94400;    4.56167;-1.2218e-004
  44.96600;    4.57583;-1.2267e-004
  44.99100;    4.59000;-1.2367e-004
  45.00700;    4.60417;-1.2396e-004
  45.03400;    4.61833;-1.2558e-004
  45.05600;    4.63250;-1.2604e-004
  45.08200;    4.64667;-1.2633e-004
  45.10200;    4.66083;-1.2683e-004
  45.13100;    4.67500;-1.2774e-004
  45.16300;    4.68917;-1.2865e-004
  45.18000;    4.70333;-1.2932e-004
  45.20000;    4.71750;-1.2978e-004
  45.22600;    4.73167;-1.3002e-004
  45.24800;    4.74583;-1.3048e-004
  45.27600;    4.76000;-1.3194e-004
  45.30900;    4.77417;-1.3231e-004
  45.32500;    4.78833;-1.3389e-004
  45.35000;    4.80250;-1.3364e-004
  45.37500;    4.81667;-1.3493e-004
  45.39300;    4.83083;-1.3484e-004
  45.42200;    4.84500;-1.3684e-004
  45.44900;    4.85917;-1.3804e-004
  45.46200;    4.87333;-1.3825e-004
  45.49200;    4.88750;-1.3875e-004
  45.52600;    4.90167;-1.3887e-004
  45.54500;    4.91583;-1.4012e-004
  45.58400;    4.93000;-1.3924e-004
  45.60300;    4.94417;-1.4215e-004
  45.62700;    4.95833;-1.4282e-004
  45.65200;    4.97250;-1.4257e-004
  45.68700;    4.98667;-1.4423e-004
  45.70600;    5.00083;-1.4510e-004
  45.72700;    5.01500;-1.4489e-004
  45.74900;    5.02917;-1.4568e-004
  45.78200;    5.04333;-1.4701e-004
  45.80100;    5.05750;-1.4863e-004
  45.83400;    5.07167;-1.4863e-004
  45.85300;    5.08583;-1.4950e-004
  45.87700;    5.10000;-1.4996e-004
  45.89900;    5.11417;-1.5017e-004
  45.92400;    5.12833;-1.5170e-004
  45.95400;    5.14250;-1.5220e-004
  45.97600;    5.15667;-1.5411e-004
  45.99800;    5.17083;-1.5415e-004
  46.03000;    5.18500;-1.5428e-004
  46.05500;    5.19917;-1.5469e-004
  46.08100;    5.21333;-1.5610e-004
  46.10900;    5.22750;-1.5689e-004
  46.13800;    5.24167;-1.5781e-004
  46.16000;    5.25583;-1.5818e-004
  46.18200;    5.27000;-1.5930e-004
  46.21000;    5.28417;-1.6080e-004
  46.23100;    5.29833;-1.6213e-004
  46.26200;    5.31250;-1.6300e-004
  46.28200;    5.32667;-1.6233e-004
  46.31100;    5.34083;-1.6287e-004
  46.34600;    5.35500;-1.6478e-004
  46.36600;    5.36917;-1.6574e-004
  46.39800;    5.38333;-1.6561e-004
  46.42200;    5.39750;-1.6669e-004
  46.44600;    5.41167;-1.6786e-004
  46.48300;    5.42583;-1.6782e-004
  46.50900;    5.44000;-1.6811e-004
  46.53600;    5.45417;-1.6935e-004
  46.56000;    5.46833;-1.6998e-004
  46.58300;    5.48250;-1.7076e-004
  46.61000;    5.49667;-1.7267e-004
  46.63800;    5.51083;-1.7205e-004
  46.65800;    5.52500;-1.7375e-004
  46.68000;    5.53917;-1.7479e-004
  46.71300;    5.55333;-1.7483e-004
  46.74300;    5.56750;-1.7650e-004
  46.77200;    5.58167;-1.7674e-004
  46.80200;    5.59583;-1.7753e-004
  46.82400;    5.61000;-1.7836e-004
  46.84900;    5.62417;-1.7841e-004
  46.88400;    5.63833;-1.7928e-004
  46.90600;    5.65250;-1.8011e-004
  46.93500;    5.66667;-1.8148e-004
  46.96100;    5.68083;-1.8227e-004
  46.98600;    5.69500;-1.8322e-004
  47.01200;    5.70917;-1.8476e-004
  47.03900;    5.72333;-1.8567e-004
  47.07200;    5.73750;-1.8621e-004
  47.09100;    5.75167;-1.8659e-004
  47.12400;    5.76583;-1.8771e-004
  47.14800;    5.78000;-1.8846e-004
  47.17900;    5.79417;-1.9012e-004
  47.20300;    5.80833;-1.8987e-004
  47.22900;    5.82250;-1.9032e-004
  47.26500;    5.83667;-1.9095e-004
  47.28400;    5.85083;-1.9219e-004
  47.31700;    5.86500;-1.9306e-004
  47.34500;    5.87917;-1.9535e-004
  47.37300;    5.89333;-1.9464e-004
  47.40000;    5.90750;-1.9514e-004
  47.43000;    5.92167;-1.9676e-004
  47.45500;    5.93583;-1.9630e-004
  47.48900;    5.95000;-1.9788e-004
  47.51000;    5.96417;-1.9875e-004
  47.53700;    5.97833;-1.9801e-004
  47.56400;    5.99250;-2.0021e-004
  47.59200;    6.00667;-2.0100e-004
  47.62000;    6.02083;-2.0137e-004
  47.64800;    6.03500;-2.0179e-004
  47.68100;    6.04917;-2.0249e-004
  47.70800;    6.06333;-2.0494e-004
  47.73500;    6.07750;-2.0478e-004
  47.76100;    6.09167;-2.0540e-004
  47.79300;    6.10583;-2.0677e-004
  47.82000;    6.12000;-2.0689e-004
  47.84900;    6.13417;-2.0847e-004
  47.88300;    6.14833;-2.0901e-004
  47.91200;    6.16250;-2.1038e-004
  47.93600;    6.17667;-2.0939e-004
  47.96800;    6.19083;-2.1130e-004
  47.99200;    6.20500;-2.1233e-004
  48.01800;    6.21917;-2.1258e-004
  48.05000;    6.23333;-2.1379e-004
  48.08200;    6.24750;-2.1524e-004
  48.11300;    6.26167;-2.1532e-004
  48.14400;    6.27583;-2.1645e-004
  48.16600;    6.29000;-2.1699e-004
  48.20300;    6.30417;-2.1790e-004
  48.21900;    6.31833;-2.1802e-004
  48.25200;    6.33250;-2.1964e-004
  48.28500;    6.34667;-2.2039e-004
  48.31300;    6.36083;-2.2027e-004
  48.34300;    6.37500;-2.2226e-004
  48.37500;    6.38917;-2.2280e-004
  48.40500;    6.40333;-2.2367e-004
  48.43600;    6.41750;-2.2425e-004
  48.46200;    6.43167;-2.2500e-004
  48.49900;    6.44583;-2.2550e-004
  48.52400;    6.46000;-2.2666e-004
  48.55000;    6.47417;-2.2791e-004
  48.58200;    6.48833;-2.2978e-004
  48.60900;    6.50250;-2.3015e-004
  48.64500;    6.51667;-2.2957e-004
  48.67600;    6.53083;-2.3148e-004
  48.70400;    6.54500;-2.3210e-004
  48.72900;    6.55917;-2.3372e-004
  48.76100;    6.57333;-2.3401e-004
  48.79200;    6.58750;-2.3418e-004
  48.81800;    6.60167;-2.3488e-004
  48.86100;    6.61583;-2.3717e-004
  48.89000;    6.63000;-2.3758e-004
  48.91300;    6.64417;-2.3816e-004
  48.94700;    6.65833;-2.3862e-004
  48.97100;    6.67250;-2.4099e-004
  49.00200;    6.68667;-2.4061e-004
  49.04000;    6.70083;-2.4095e-004
  49.06500;    6.71500;-2.4311e-004
  49.10400;    6.72917;-2.4323e-004
  49.12300;    6.74333;-2.4352e-004
  49.15500;    6.75750;-2.4477e-004
  49.18600;    6.77167;-2.4431e-004
  49.21000;    6.78583;-2.4664e-004
  49.24400;    6.80000;-2.4767e-004
  49.27800;    6.81417;-2.4780e-004
  49.29600;    6.82833;-2.4880e-004
  49.33200;    6.84250;-2.4971e-004
  49.36800;    6.85667;-2.5071e-004
  49.39700;    6.87083;-2.5216e-004
  49.43000;    6.88500;-2.5220e-004
  49.46200;    6.89917;-2.5357e-004
  49.49600;    6.91333;-2.5353e-004
  49.52700;    6.92750;-2.5544e-004
  49.56100;    6.94167;-2.5602e-004
  49.59100;    6.95583;-2.5660e-004
  49.61300;    6.97000;-2.5756e-004
  49.65000;    6.98417;-2.5772e-004
  49.68300;    6.99833;-2.5826e-004
  49.71400;    7.01250;-2.5901e-004
  49.74400;    7.02667;-2.6067e-004
  49.76700;    7.04083;-2.6171e-004
  49.79800;    7.05500;-2.6225e-004
  49.83800;    7.06917;-2.6341e-004
  49.86500;    7.08333;-2.6316e-004
  49.89600;    7.09750;-2.6387e-004
  49.93000;    7.11167;-2.6474e-004
  49.96100;    7.12583;-2.6586e-004
  49.99300;    7.14000;-2.6678e-004
  50.02800;    7.15417;-2.6703e-004
  50.05500;    7.16833;-2.6856e-004
  50.08500;    7.18250;-2.6894e-004
  50.11500;    7.19667;-2.6989e-004
  50.15100;    7.21083;-2.7105e-004
  50.18000;    7.22500;-2.7180e-004
  50.21100;    7.23917;-2.7330e-004
  50.25900;    7.25333;-2.7346e-004
  50.27100;    7.26750;-2.7384e-004
  50.31200;    7.28167;-2.7529e-004
  50.33600;    7.29583;-2.7695e-004
  50.36900;    7.31000;-2.7816e-004
  50.40300;    7.32417;-2.7799e-004
  50.43600;    7.33833;-2.7803e-004
  50.46200;    7.35250;-2.7940e-004
  50.50200;    7.36667;-2.7986e-004
  50.52600;    7.38083;-2.8156e-004
  50.55400;    7.39500;-2.8135e-004
  50.59600;    7.40917;-2.8214e-004
  50.62800;    7.42333;-2.8455e-004
  50.65500;    7.43750;-2.8326e-004
  50.68900;    7.45167;-2.8497e-004
  50.71900;    7.46583;-2.8804e-004
  50.75500;    7.48000;-2.8621e-004
  50.78500;    7.49417;-2.8792e-004
  50.81100;    7.50833;-2.8775e-004
  50.84100;    7.52250;-2.8999e-004
  50.87800;    7.53667;-2.8995e-004
  50.90900;    7.55083;-2.9028e-004
  50.94700;    7.56500;-2.9178e-004
  50.97200;    7.57917;-2.9306e-004
  51.01500;    7.59333;-2.9398e-004
  51.04600;    7.60750;-2.9468e-004
  51.08100;    7.62167;-2.9485e-004
  51.10800;    7.63583;-2.9647e-004
  51.13400;    7.65000;-2.9676e-004
  51.17300;    7.66417;-2.9734e-004
  51.20600;    7.67833;-2.9817e-004
  51.23900;    7.69250;-2.9950e-004
  51.27100;    7.70667;-2.9967e-004
  51.31100;    7.72083;-3.0179e-004
  51.34100;    7.73500;-3.0183e-004
  51.36500;    7.74917;-3.0287e-004
  51.40200;    7.76333;-3.0353e-004
  51.44000;    7.77750;-3.0374e-004
  51.47500;    7.79167;-3.0556e-004
  51.50600;    7.80583;-3.0586e-004
  51.52100;    7.82000;-3.0756e-004
  51.56500;    7.83417;-3.0735e-004
  51.60000;    7.84833;-3.0843e-004
  51.62700;    7.86250;-3.0980e-004
  51.66300;    7.87667;-3.0922e-004
  51.70000;    7.89083;-3.1167e-004
  51.73100;    7.90500;-3.1204e-004
  51.76200;    7.91917;-3.1321e-004
  51.79200;    7.93333;-3.1346e-004
  51.82400;    7.94750;-3.1370e-004
  51.85800;    7.96167;-3.1470e-004
  51.89600;    7.97583;-3.1586e-004
  51.93200;    7.99000;-3.1653e-004
  51.96300;    8.00417;-3.1694e-004
  52.00000;    8.01833;-3.1848e-004
  52.02400;    8.03250;-3.1939e-004
  52.07100;    8.04667;-3.1939e-004
  52.09200;    8.06083;-3.2147e-004
  52.13500;    8.07500;-3.2222e-004
  52.15900;    8.08917;-3.2276e-004
  52.19600;    8.10333;-3.2384e-004
  52.22500;    8.11750;-3.2521e-004
  52.25200;    8.13167;-3.2463e-004
  52.28600;    8.14583;-3.2650e-004
  52.33100;    8.16000;-3.2629e-004
  52.35400;    8.17417;-3.2787e-004
  52.38800;    8.18833;-3.2820e-004
  52.41800;    8.20250;-3.2865e-004
  52.45500;    8.21667;-3.2924e-004
  52.49100;    8.23083;-3.3011e-004
  52.52300;    8.24500;-3.3169e-004
  52.56000;    8.25917;-3.3223e-004
  52.59900;    8.27333;-3.3389e-004
  52.61800;    8.28750;-3.3426e-004
  52.65200;    8.30167;-3.3526e-004
  52.68500;    8.31583;-3.3596e-004
  52.72700;    8.33000;-3.3576e-004
  52.75400;    8.34417;-3.3671e-004
  52.78700;    8.35833;-3.3829e-004
  52.82200;    8.37250;-3.3904e-004
  52.86600;    8.38667;-3.4016e-004
  52.89300;    8.40083;-3.4020e-004
  52.92300;    8.41500;-3.4095e-004
  52.95400;    8.42917;-3.4124e-004
  52.99000;    8.44333;-3.4244e-004
  53.02800;    8.45750;-3.4323e-004
  53.06300;    8.47167;-3.4414e-004
  53.08900;    8.48583;-3.4514e-004
  53.12000;    8.50000;-3.4564e-004
  53.16100;    8.51417;-3.4680e-004
  53.19400;    8.52833;-3.4722e-004
  53.23300;    8.54250;-3.4780e-004
  53.26500;    8.55667;-3.4971e-004
  53.30000;    8.57083;-3.4983e-004
  53.33400;    8.58500;-3.5042e-004
  53.37500;    8.59917;-3.5137e-004
  53.41000;    8.61333;-3.5257e-004
  53.44700;    8.62750;-3.5345e-004
  53.47500;    8.64167;-3.5399e-004
  53.50600;    8.65583;-3.5511e-004
  53.54800;    8.67000;-3.5581e-004
  53.58200;    8.68417;-3.5677e-004
  53.61100;    8.69833;-3.5756e-004
  53.64800;    8.71250;-3.5802e-004
  53.68000;    8.72667;-3.5802e-004
  53.72100;    8.74083;-3.5972e-004
