#FILE:                 ;000402_K06_10_1335_Air-static.sle
#FORMAT:               ;NETZSCH5                         
#IDENTITY:             ;000402                           
#DECIMAL:              ;POINT                            
#SEPARATOR:            ;SEMICOLON                        
#MTYPE:                ;DIL                              
#MSUBTYPE:             ;                                 
#INSTRUMENT:           ;NETZSCH DIL 402 C                
#PROJECT:              ;                                 
#DATE/TIME:            ;28.06.2021 11:45:13              
#CORR. FILE:           ;                                 
#LABORATORY:           ;ЌЊ                               
#OPERATOR:             ;Ћа«®ў Ќ.                         
#REMARK:               ;                                 
#SAMPLE:               ;K06_10                           
#SAMPLE LENGTH /mm:    ;3.540                            
#MATERIAL:             ;бв ­¤ ав­л© ®Ўа §Ґж              
#MEASMODE:             ;Standard Expansion               
#PURGE GAS 1:          ;                                 
#FLOW RATE 1 /(ml/min):;0                                
#CORR. CODE:           ;000                              
#RANGE:                ;40.0/10.0(K/¬Ё­)/1335.0          
#SEGMENT:              ;S1/1                             

##Temp./шC;Time/min;dL/Lo
800.04602	75.87	2.06E-01
800.13702	75.88	2.05E-01
800.22998	75.89	2.05E-01
800.34198	75.9	2.05E-01
800.44	75.91	2.04E-01
800.53302	75.92	2.04E-01
800.63098	75.93	2.04E-01
800.73798	75.94	2.03E-01
800.83301	75.95	2.02E-01
800.93701	75.96	2.02E-01
801.03302	75.97	2.02E-01
801.13702	75.98	2.01E-01
801.23798	75.99	2.01E-01
801.341	76	2.01E-01
801.44501	76.01	2.00E-01
801.54102	76.02	2.00E-01
801.63098	76.03	2.00E-01
801.729	76.04	1.99E-01
801.84302	76.05	1.99E-01
801.93799	76.06	1.98E-01
802.03101	76.07	1.98E-01
802.14099	76.08	1.98E-01
802.23901	76.09	1.97E-01
802.33398	76.1	1.97E-01
802.43701	76.11	1.96E-01
802.53101	76.12	1.96E-01
802.62701	76.13	1.95E-01
802.72699	76.14	1.95E-01
802.83398	76.15	1.95E-01
802.92999	76.16	1.94E-01
803.03302	76.17	1.94E-01
803.13898	76.18	1.94E-01
803.23199	76.19	1.93E-01
803.33099	76.2	1.92E-01
803.435	76.21	1.92E-01
803.53802	76.22	1.92E-01
803.62701	76.23	1.91E-01
803.729	76.24	1.91E-01
803.83698	76.25	1.91E-01
803.92999	76.26	1.90E-01
804.02802	76.27	1.89E-01
804.138	76.28	1.89E-01
804.23401	76.29	1.89E-01
804.32898	76.3	1.88E-01
804.43201	76.31	1.88E-01
804.52698	76.32	1.87E-01
804.62598	76.33	1.87E-01
804.724	76.34	1.87E-01
804.83301	76.35	1.86E-01
804.92902	76.36	1.86E-01
805.02399	76.37	1.85E-01
805.13098	76.38	1.85E-01
805.224	76.39	1.84E-01
805.32599	76.4	1.84E-01
805.42902	76.41	1.83E-01
805.52899	76.42	1.83E-01
805.62	76.43	1.82E-01
805.72302	76.44	1.82E-01
805.83099	76.45	1.82E-01
805.92499	76.46	1.82E-01
806.01703	76.47	1.81E-01
806.11902	76.48	1.80E-01
806.22699	76.49	1.80E-01
806.31598	76.5	1.80E-01
806.42999	76.51	1.79E-01
806.53101	76.52	1.79E-01
806.62799	76.53	1.78E-01
806.724	76.54	1.78E-01
806.83301	76.55	1.78E-01
806.92401	76.56	1.77E-01
807.02899	76.57	1.77E-01
807.13	76.58	1.76E-01
807.22803	76.59	1.76E-01
807.32098	76.6	1.75E-01
807.41901	76.61	1.75E-01
807.52399	76.62	1.74E-01
807.617	76.63	1.74E-01
807.71399	76.64	1.74E-01
807.80798	76.65	1.73E-01
807.91602	76.66	1.72E-01
808.02197	76.67	1.72E-01
808.12097	76.68	1.72E-01
808.21899	76.69	1.71E-01
808.32501	76.7	1.71E-01
808.414	76.71	1.70E-01
808.51599	76.72	1.70E-01
808.61902	76.73	1.69E-01
808.70801	76.74	1.69E-01
808.81097	76.75	1.69E-01
808.93298	76.76	1.68E-01
809.02002	76.77	1.68E-01
809.117	76.78	1.67E-01
809.22498	76.79	1.67E-01
809.323	76.8	1.66E-01
809.41901	76.81	1.66E-01
809.51398	76.82	1.66E-01
809.612	76.83	1.65E-01
809.71198	76.84	1.64E-01
809.80402	76.85	1.64E-01
809.91498	76.86	1.64E-01
810.00299	76.87	1.63E-01
810.11102	76.88	1.63E-01
810.21198	76.89	1.62E-01
810.315	76.9	1.62E-01
810.409	76.91	1.61E-01
810.521	76.92	1.61E-01
810.61603	76.93	1.60E-01
810.71198	76.94	1.60E-01
810.81201	76.95	1.59E-01
810.91602	76.96	1.58E-01
811.00598	76.97	1.58E-01
811.11102	76.98	1.58E-01
811.21198	76.99	1.57E-01
811.31097	77	1.57E-01
811.40802	77.01	1.56E-01
811.51898	77.02	1.56E-01
811.60999	77.03	1.56E-01
811.70801	77.04	1.55E-01
811.80499	77.05	1.54E-01
811.91302	77.06	1.53E-01
812.008	77.07	1.53E-01
812.10498	77.08	1.53E-01
812.20398	77.09	1.53E-01
812.31403	77.1	1.52E-01
812.41602	77.11	1.52E-01
812.50702	77.12	1.51E-01
812.61603	77.13	1.50E-01
812.711	77.14	1.50E-01
